 PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 PC21 PC22 PC23 PC24 PC25 PC26 PC27 PC28 PC29 PC30 PC31 PC32 PC33 PC34 PC35 PC36 PC37 PC38 PC39 PC40 PC41 PC42 PC43 PC44 PC45 PC46 PC47 PC48 PC49 PC50 PC51 PC52 PC53 PC54 PC55 PC56 PC57 PC58 PC59 PC60 PC61 PC62 PC63 PC64 PC65 PC66 PC67 PC68 PC69 PC70 PC71 PC72 PC73 PC74 PC75 PC76 PC77 PC78 PC79 PC80 PC81 PC82 PC83 PC84
H043_XACH 53.9959919458093 -15.5304072759793 15.7739849587762 28.4978255138111 -16.4956749934472 -16.9827452014795 -13.0018450860584 -10.5175739372354 -6.38681643183842 2.85616657626541 -5.69904435284342 7.00492229489029 0.510475304130068 -0.28868925903789 15.3075606812629 -15.0521793873688 10.6088539509096 -5.14706969701096 -10.8992343385133 11.0534811206118 2.67231677467057 -4.65328954755642 21.8185426965797 4.92908496983437 -0.0130493304141797 -2.24831417904752 13.2935863025444 -5.13613291997377 -4.06939812783439 3.49564079819388 4.89645754814488 13.3551359204691 7.63012509643956 5.11415461050999 5.44229571497059 -16.4692696897403 11.6679123993364 -3.27955006474433 20.2590513613647 -3.50145590161536 5.1444515075372 -0.222326524069955 -14.9235028909079 -0.166780691520059 0.904657718625581 5.2982884684075 7.15961137500417 3.05227732002123 5.61428690654843 10.52234813589 7.27707760400994 9.37338187687957 5.44907136862727 9.22012028470617 -6.55181170539988 17.9059222245365 -0.17130176273101 -0.622379221724653 -5.64334680925227 5.64824516787435 11.1556475386985 20.3538055214092 -18.6268593896913 -22.136915697561 5.87868358124329 16.6790638622978 19.5915340138233 -3.14796093273861 6.61142816959609 -24.4114886002639 50.3544134296856 12.0311523809464 -62.4853833963918 -23.2155130279849 -8.17935854558415 2.19876142721378 29.033224066304 76.7058241242922 -84.5167043311476 -57.0528025717847 19.7507029467753 -35.3504728227206 13.6587536837726 -0.152009442223472
H043_GKS176 31.0529075524438 -43.3694894477922 31.1480929959652 -31.346097496004 20.3205524234928 24.6401606667104 10.1520120501261 -26.6897443457267 -6.11043110974092 -3.89792825779888 9.12810979647336 15.2622650795951 -0.379272155139829 6.76291373636046 -4.13259126165368 -5.98021071643747 -3.82175217754222 -6.27366745248961 -2.06805591070132 6.74672805481346 -0.0839764693057558 -3.04085800054526 -3.31280840071095 -7.90829855711543 7.4822264770588 11.9812658997651 1.20263863553546 11.2049719361414 -6.41805818525866 2.39311825557022 1.05676356258325 -6.34916272067142 -2.37285203971378 -12.3928820829297 -14.922823623318 -4.94410138051163 2.82594261883332 1.35319486871949 -5.64644342785649 -13.9368006277584 3.25550177451415 -7.18394611846227 5.9663217873151 2.12970113581515 -3.91484125457499 -1.57718572952517 -12.0233320581717 -2.97530947654978 -0.544652271111736 -6.46984835929222 8.75372280872298 0.0829678339003921 0.409533848374114 -5.00558329840805 6.34522989482997 -0.163316366034675 4.86883935131736 -18.0256314886753 14.0973625847027 0.509066503964376 -2.42994854335073 17.0026762580079 -21.9456695815128 12.9718350334054 0.15960774148914 17.9336172423308 -11.0865977359678 7.84523144969383 -14.1542634400165 2.45204121750873 -16.3361894260943 -13.1654370468723 21.0427069118737 -4.39105975521475 7.14248269572985 25.1318127722876 -7.42844465744098 -22.1029054687688 -44.8602277405434 40.9247525785665 -60.8744842322633 -82.3222752792955 15.1247807454772 79.1846415697333
H043_ZMHY 12.1591926083804 -20.6883376130537 -34.6918703262625 -2.24306702075194 0.673608610968785 15.3757271154403 -19.317380862817 6.49856770053462 -10.2680183538205 -21.2722534904225 -3.5453924965012 -47.8279698398159 -6.96326781191787 -10.5994062537011 12.8463084947303 -0.534950055787776 -14.3515323248843 -8.73223838734466 4.52450786354323 1.16496652691971 -29.6664486478133 -0.00867856739142082 -7.4363054658841 -12.4639991187525 14.4591209752214 -5.72656815029857 -31.2249033199053 3.25366895915373 -2.28290694104235 -4.55081890619173 -6.55923074895188 -4.28386149290666 10.3188345028096 -2.85806517398058 13.1052982742147 13.6919807164901 2.27401928032599 19.9806862892921 -9.05610898877252 -10.6747901409951 23.9090838808935 -3.99034568203993 5.99206732911938 -0.288642902036588 -17.0874793633824 4.0024964611728 1.95177142396205 -8.74760153270311 1.24935061977762 -17.6359235380875 -12.2724238124114 -3.83023066099145 -10.4036042276444 -7.34024715226449 3.10322744561671 -20.8811668036686 -7.80774216896221 4.12711679132189 -5.27821837538602 -12.6692606824839 5.88844716648725 -10.4979449866902 20.1867687585376 17.0885726874101 -8.31521649162609 -7.0728097863149 -8.16427493176936 15.4492204087049 10.427997155088 -37.3109747755082 -28.824103358195 -4.77766061901333 27.3526884117735 18.2474588732137 -18.6359412421498 -26.9237524361546 31.6370926933695 0.172147578470493 -68.275766961894 -21.0786701005705 -65.0954037324286 37.0681098995659 -84.6465459693709 -10.342075201225
H043_N7LCPV -71.1473672645604 17.2293136563362 13.881811683251 -11.9154879163928 9.20206856245523 -4.51231733561649 -4.251695480751 -6.51686951541375 -12.7829294468795 -19.0026259044706 16.5712623672679 -35.283172414356 -10.5479576656186 -17.1413243991228 14.0329189500215 17.0137824721983 6.65892471460169 -6.57744162774014 12.1591534740497 -9.4684080754974 -26.5495817235442 -5.12664579936721 -1.36047588024 -26.9579273703491 -1.99971418593903 12.303525853908 -9.06538426140487 -21.2524470858999 6.70983894236461 3.00407425621661 -7.7255725958271 -4.24798812572184 3.32828328298455 6.0112704685751 1.05903879828623 9.66912372867087 -6.79176721197045 -4.70726497465817 -14.7544197910191 5.87761728760964 21.0953851467217 0.55756632261193 12.7539324403163 -5.74967568111355 -14.8300701148806 -15.771346273214 9.81417526460431 8.33060236566657 -0.455476988412618 4.05006426481312 -3.46805688310707 -4.40164040685876 -11.039325687423 -10.7522195504299 -2.31638932212081 -6.35375612215311 -14.968681716565 11.9556590004924 -12.9954167926289 -5.77624969533896 -8.11039233594575 -15.2256096702687 39.7362501945723 26.8974689119834 -29.2283875124614 10.8196908926865 -7.89459622010984 0.219134245910296 -0.0735551525225565 23.7873204428809 -11.2156255296007 -0.652934571629347 65.9477836872881 -4.35398606499361 -22.2659508799482 -12.9274031253471 46.8636410269615 -3.39702147054552 17.5648764527995 -28.9773272924385 63.7155554809181 -89.6036709737114 -35.0509199002987 -15.6402836008371
H043_LNWEGT 74.3259658922063 -39.2101285400116 41.7469880473718 -25.9817102103262 1.56761222826785 -4.38149742561175 36.9214747494233 -19.4780571301044 3.81765642372447 35.6433459688494 -3.98002111116599 33.5640021569801 0.879607879681899 17.2732215102018 -2.88503093076217 -29.7722705199007 26.0726558357698 -16.5061665983875 -17.1441721268292 -7.50099451144673 25.2808667909097 2.44863004266683 5.74132702990059 19.9445232154648 -12.266188430937 -10.4589565759063 30.9892809259675 29.1087119918683 0.280060181962014 0.711445825970068 1.96097686513966 21.8205319507795 2.10550541430083 -9.21615878042788 -3.79432795222519 -22.6192930120095 7.36442219682026 -11.2119311224073 23.4315233466043 8.47507275387272 -32.1346200572884 2.61243590487684 -15.2267214724313 11.4064036866664 55.8417311876114 -2.24986554843353 -12.1912661674674 -7.04680379790389 -14.0625397764342 -22.9016175254644 19.600912504564 -15.5583742623432 20.1416176174982 15.0373576981199 -15.2835565322868 8.09629713295283 17.9940913169451 -21.548942260721 38.1994744881023 32.6947919376314 31.1987847192316 -15.528427113321 -43.9258746573604 -76.6054227898058 -12.9445595554497 9.62997301722938 47.431923136691 -65.6087758487882 51.9868969426611 -26.7222786212993 -40.6688511654811 -21.6490791326651 67.7541705745192 20.711639294438 -21.3453892932002 -33.3688979902872 24.8536510355687 14.9460089032774 3.01637648474007 3.72902966677353 3.29147227576004 -0.506838503611858 2.86368575475955 -0.440135478228996
H043_63R6 20.1260625700805 -77.6084968826061 117.590819723842 -60.9403724772008 4.57083728371319 1.63188680026606 -16.7683412671697 -33.6365353606579 -14.3300038631267 51.8777996370562 -1.18714579883913 -2.30455981257091 -32.6418788638071 -15.5815976257965 27.9553593108032 -40.2815957064655 -12.8092504382126 -20.0531611105461 -27.739784873078 -26.0910424811522 18.6306691998609 -4.48959315642186 -21.7595251550964 -33.4666877139701 12.9291291358774 -27.1490324919363 -0.226556346494788 15.1331321598606 -8.6620422889595 -3.05087986466294 -20.0142768021541 -22.5549060749334 10.5024468835296 -43.9051864577893 22.1599814006376 -36.537037964909 -11.1012499526137 48.7480223225188 25.6813844062239 -5.97033426459631 -1.79870481090611 40.508979296556 -58.9671542059727 50.5692112424289 36.1262303044367 21.7506796684455 41.3469768392443 62.5635688338544 -49.8025333602853 37.2758559314938 0.326129659558732 44.7931682134379 -32.9056294772069 7.09963462924818 -21.0264286977236 75.9967065821674 -70.538866333811 -45.6796116131615 18.7367775234291 15.8125013191702 -52.1003815347189 -8.82307921224394 16.5556471742117 44.518321644954 25.4603449809674 -3.95355321229203 -2.95114150133026 10.7225356806046 15.4751571070536 -8.34227273405449 -0.183373179165602 -12.2150839487992 7.6165845717444 8.0311281002236 -4.24713253875875 8.1865808628287 -3.33126017560996 -17.7441318587551 -8.02816263955471 -7.26719386756122 6.89598888861704 7.75000792891351 2.94012269135534 -3.50217808167971
H043_4PGF -25.2673423692513 -48.4466780430633 135.72744877154 47.5636068325211 -61.3166138151281 -29.4004331279697 7.29377166227252 -18.0558026594693 -29.0044067664474 -0.188534747744848 7.79992591770911 43.7018912021696 4.58434152030219 7.58916155888226 -5.21838305054438 14.2251414234559 21.1527331617698 1.98459056371725 8.80773191565538 -15.0234709551161 26.3044849496873 1.40166983347245 2.72333481961799 -11.7455213314149 0.7832474785673 5.30800581726168 27.7821618699886 -11.179462114582 4.19984418050642 17.0675023988846 -28.082908512082 10.7405253309416 10.4975026934887 16.8257340919478 -10.3670978676022 3.54397723018624 14.8655453580373 -32.081203561918 14.9180855468611 9.73193384666621 -15.8948870332934 15.4703226877093 -9.95438297163582 2.59870868874825 5.66455453316798 -4.82263143381963 19.4872457433508 7.39371641138394 20.6196853431364 9.1280583679059 8.27513928313478 -1.31943407002321 3.69838246692472 20.6525100736419 -4.15579878697802 27.6125874690658 32.1163807985625 0.700409662800834 0.703259549867372 8.98714358405811 -21.8005693081841 -2.34744260133915 28.1871231649925 -36.3061615426134 -5.66820264279931 -4.59856382659914 -15.0753294568394 8.25043116930125 11.9271008111452 80.2477931142347 23.1090932729241 -7.96933491618957 22.2969369950787 -90.6145661134363 -5.67860911754651 41.2636212848625 52.378892515116 7.87469956032128 2.15055397160515 19.3751892301882 -37.7111990931698 21.3734001728543 -20.2829588918924 -11.425840354004
H043_GESMJV -96.0456134233392 22.424692603102 37.2041166796897 -5.97881367972893 -6.41806738194407 0.703737724190896 -17.6751030794483 10.6763373905607 5.83128906854527 9.50060902570908 -8.10419677450065 2.6874648858327 2.80385230194806 6.75928711986684 1.90361751818384 2.72494479035313 -0.66627767640875 -13.3921584374057 1.15915209487687 -12.394203952496 -0.0192003250372608 10.6961561534219 -10.730526579893 8.95347357816056 -2.48666203591679 -13.1794984486488 -0.562597223774734 -1.55186071231415 -5.6045394256701 -0.599117931317959 -5.35336770535174 -4.2680392039691 -15.1743202094748 -3.97566568846137 4.03186545583231 2.32443168739596 -1.61680425777151 0.856874918032998 -3.5807565048889 7.92701580216029 1.02894950381812 6.58429549389646 -2.19517972494513 11.227186496269 6.1035285826342 -9.02171745463698 11.9293255782292 -3.48058282982647 -14.797795597561 3.39721805441791 2.02305295505627 -0.42751875423007 -8.1547500021534 4.97216068807896 -3.56832131071924 -5.57371003339708 1.98850542423911 0.99851269565167 0.522319277473243 -6.31083192879232 -4.29064174246366 -7.99255669314737 21.4497670149788 -3.14460641486981 -13.8706185114568 -3.17384221132133 -1.17195029504058 2.79331420749836 1.09533869204834 -1.59020130356302 14.6367760151928 15.7806138197836 -0.356159951020409 -13.689156011437 -0.0855136572613086 -32.5747784230312 11.2075366761431 30.1404106635986 54.762182471728 -59.355269770135 2.83376710485015 31.5973699885829 -19.5550805149075 112.175738433513
H043_BU96 -29.2007744055309 19.3219819222121 8.05237695009654 -30.0923236994115 23.3128446589359 4.43728563746514 -7.31086078128072 23.6180258361633 12.991687805371 -5.19642113113968 -0.771334310319606 -47.612885944032 -2.53221423125666 -6.52853225672667 10.7289379391497 6.40666743719425 10.9797899663562 -24.8571361669223 17.5154524929809 -22.435246086717 -22.3378063231353 2.96380871194192 1.01236916321913 -10.7521803911841 5.73338999764512 -8.38424869521016 -8.2283494086466 -1.80501002626136 0.976959343895835 4.89956740754746 -22.8365373484629 14.201744848581 6.87209320947959 0.716985633685155 11.0834665645237 13.633949960897 6.21502599184218 3.87049367855745 -7.55896746541417 -6.54358184696493 17.7461092271482 9.28416106526686 16.5693988009941 -3.34042076811314 2.9206848129377 -11.9960485161862 1.81093933634787 10.7969480681911 -1.0168884639309 -9.61174012002458 -1.70482006116469 -2.93201986005786 -8.61128919202576 -5.76457928960525 -7.16168810625253 -20.9966421140058 -6.08122263874218 10.245479212085 -4.1063530768922 -14.1772305758512 17.1594484622838 -19.2072059770143 45.2533903721376 19.6619937876947 -35.3959974488907 12.6467039119847 -2.41105958296028 21.1051677135253 0.731376982288186 -3.42669042354971 -39.9465733766226 -22.8403147625458 31.1385904342183 -20.0876910039569 -13.8559345858939 -4.92002727321503 14.4284177276652 8.50927967099699 -0.668587481667882 -54.0791688566397 -47.2968498518252 10.8147630120244 106.234131687075 -18.6836960243123
H043_PWC258 -58.6333759637193 38.4039196135102 -10.9590115365734 -4.32576293682659 14.3286845882867 -11.5639255047798 -2.76537359715096 -6.8267217619346 -4.84944421093812 16.469507029264 -5.8978352243618 -6.78657297365849 0.486107106846356 -4.92735699253912 -13.1285803566203 6.32128675827534 3.3774601555144 9.7136714345858 -2.06587519172404 16.1055059567719 11.6809678149283 7.53702773717919 -4.74087549204731 2.69295222385669 -5.17861655068795 3.83569975544507 7.4734172113108 -8.11488705225614 6.95126058432525 -17.5415495172871 18.9367291873462 3.29008528466386 -2.93754317938044 0.515382709517159 10.6417358046742 10.9143326871305 -14.7741151964317 -5.97972723888108 -0.553620379492871 14.9957485434574 -4.1007128082406 -14.0167550316793 -0.14740774157063 5.12974585617524 5.69365157994312 -6.66335146697586 -5.86838712986417 -7.29060788613618 1.75354119221487 4.48021862974876 5.41701447296676 0.815968879596982 -1.38375653005261 3.15431195638968 -8.93424534475369 4.78342170260124 0.451733522351568 -9.27624593944399 12.5957072986312 13.2215856598068 -0.3796067174453 -4.38623654015793 3.03357399258205 -14.8332003507822 8.46965560702352 -17.7772476709591 6.35071498499752 -11.5654438135966 20.3804342650825 59.4260791780191 35.0106347012064 114.816170957694 56.6009584193931 26.3676505680158 56.6184989765772 -11.1519873547762 -16.3903693695561 -43.533362126025 -47.3712387871705 -36.507406659432 -4.53131238539607 7.45156063804895 16.8039761367066 -0.688764843482005
Walton43 -100.519889804987 3.82441694133291 30.9057282096458 -37.6691770707879 4.97753097974983 21.8047138903367 39.1642855950362 23.4921296811445 -149.878210466256 98.0869715949883 25.1734504817218 34.7384096815661 -23.918109379566 42.9209889626038 -182.832747085859 -27.4460931730801 -67.6437259047474 -44.329688619384 172.77194428289 96.9218859213149 -47.115724974085 -20.8369597527964 35.5212820617369 -11.1494240220678 -32.1542834544565 -33.3779993003641 -24.09526744087 -24.5446319547466 -4.90798563696194 -11.424151393858 2.2028151884847 -6.1662369745181 21.148996541292 10.5647378435325 8.63582372233249 -38.24952882575 0.452325812000765 9.69707968274446 11.0926284387009 6.13493915012876 1.8281366519909 4.03653872563954 6.70662737531838 0.267590215927728 -8.49141652811459 -12.2777182988333 6.89530616730544 8.29294042323848 -1.58590573822723 0.977209053271518 -4.83691489286576 1.33326788039223 -0.49216404944829 -13.8619271615281 -0.790948394009585 4.95921248396793 -4.64440410868125 -1.21930618596691 -6.00608673540389 -4.23160073593612 -0.814739750521162 -1.21982097690898 -0.203409745680266 -10.2119755504369 -0.513216342871017 1.90393823592671 2.30509796279279 -2.38725581942097 -2.01715205371178 -6.33479200085212 0.738764751986203 -5.90167039380465 -1.46623717363317 1.35663227760619 -1.54394300236868 -0.106094791677042 0.529141392206681 0.293641809365466 -1.61089625479547 -2.38515297460932 0.459419015308858 1.32284406036018 1.08345220962803 -1.44067844192426
Walton46 -66.3351907349817 -7.12671290004648 29.5742485348278 -58.88316176076 61.8917595602277 26.3605687593378 26.7950900834562 -96.9308951465326 -40.3495703496787 -48.4713061296197 0.907869119136312 -4.83093187110091 -9.08470671471664 -47.3774314015649 9.51025261783136 -72.0038631046646 -6.00364244480559 -6.88967310428099 -66.4149886214659 138.93731206795 -36.921118760306 -79.6853807517236 -124.349341480991 166.681347643474 54.3462822445668 17.0535005413015 2.49381300020772 -53.178487551993 -10.2697268408213 29.524357218321 -67.6444283217539 -1.44032981880198 4.47818894159374 16.272568348788 -5.7727529083009 -2.83321046100466 12.2815907434726 -7.51058903929939 1.86860169977367 17.2327974945812 2.51413706417705 1.46700206315961 7.03008477819546 -4.97283551796898 0.132132455847332 -7.5203197779078 2.14813486365866 6.59802261953187 6.1259131291174 4.33609769783888 0.0688810127948331 0.03103041592203 -0.334525880258056 0.695186497667066 -7.54812661723007 -1.33556012426702 6.0974457811628 3.47407448980073 -4.47642828268766 9.77514758489343 -0.464382877024413 -3.89522552001211 11.4084392434475 -3.388948358377 -0.314320844370382 -6.53386257929209 3.79837661114571 5.50676996108689 0.674538605775715 0.254668367737645 1.34630093367637 -3.43116336554018 -1.05625920281109 -0.426988281917089 -0.595014255857924 -0.336745395195672 -0.330470077921615 0.115972389715034 1.63664894031409 -0.660090804290886 1.22995939824758 2.1467015233986 2.29389358739423 -2.26287456493374
Walton50 -109.86919430471 -105.176177415028 231.301278340811 -4.53799826464836 -87.410717506381 -54.6237952289018 241.69047185992 157.760392087822 110.102579056687 24.5156417434411 -33.8598087962818 -61.5353875792118 60.0315912037037 -121.127406056362 -3.81843686201675 8.83309711370171 -8.65316389729219 13.9849792153518 -20.4974619743176 72.2779134460565 -38.6139267788125 4.33474325882426 12.4547943704906 0.416515811725779 -8.84523843875342 -1.76680363553611 -6.04642857505292 5.12421441420826 12.6556621068718 6.92107695085447 28.7898862216067 2.8390456814406 -5.43086732677063 -10.5791934701796 -14.7250192568405 -6.15815174809893 -6.52526342981103 10.8417041954262 -9.10622713711934 -7.308298315942 4.09573371291039 -8.36738806386402 1.61050801202745 3.93872801841245 -1.41899035458189 5.6460981711857 -7.09113393642584 -3.99488911386049 0.887054242792379 -0.672209879319591 -1.52793907901474 0.889093140143984 -3.40446097768494 -5.91793083078479 0.183213199601644 -3.31778923855471 -4.64193264012291 -1.02825676038046 1.58212209723655 0.580396187301857 3.72684383743744 3.87205083532276 -4.5358259742076 4.57771446907117 2.00559159719435 -1.31345823573106 0.0283703156224803 1.87659623143021 -4.54084914954438 -3.27345360513112 2.94500165068611 0.768794619610763 -1.32077657742008 2.74368119456135 -0.954634106851029 0.0574596381625872 -0.669852555747986 -0.396377649946177 -3.26673739553814 0.229634671718654 1.00750309924198 0.180116648141442 -1.42138274388042 0.440234574632118
Walton55 84.5219166732528 6.01801564729771 188.280741499686 -85.0802357641856 56.5323823924468 -128.993905233198 -64.6464164821658 -79.2210619579302 16.0422832905918 153.83522415252 39.3972349902288 -74.8190269564289 -15.0221702769629 74.6367170985194 107.326288398242 99.401633173239 -91.0104255041374 137.725756070358 33.2436927703886 44.1670300654347 0.974275113274235 -15.338702193682 35.5260035123285 38.138277937858 -20.7744748529868 -24.2869365212094 -0.665964251736886 -12.3994624360472 -7.49089372915927 -13.4831658615117 -12.0547590895037 5.29067981875863 -6.00469400253171 -3.46182030529905 -23.9856720839316 12.4011560219465 11.9022802455086 -5.0825162187818 -13.8141628626123 -14.7145234666838 8.53899072325215 -15.1380881671985 2.15817731317436 -16.6956946058647 -2.13971929693475 -2.87721177740905 -11.3445549061626 -6.39361536412904 4.41002078150179 -2.58736110358947 -15.9367602548915 -9.51346269620138 0.425544242761595 2.01810114097171 -1.14645457812247 -10.3531669558767 6.33336377708583 -3.48134726404269 2.22670542330949 -2.39921729532602 6.23493301799994 -3.05307559056083 -2.35074539178232 3.64568709843042 2.3603815781935 -0.902095819602991 4.53764096444698 -1.87438611614742 -1.04639799817145 -0.201690679477441 -2.35589379095758 -3.7646227304858 -2.71387129395364 2.42211785520314 -0.822396638606361 -0.0509161186858622 1.07667008408343 1.25096304928852 0.532183497034966 0.611958285010183 0.700083351107971 2.76424292305418 -0.701722258865661 0.0865111577396047
Walton59 -1.0871274531335 -2.12182667175089 61.869408416668 -1.4220279522752 51.2064181558906 -63.9190806655661 38.49237423487 -47.3714644277255 -126.661407863762 -117.603808809114 -39.582738527812 -88.2653723813411 1.80304759249727 -67.8529595184743 -77.0118861001409 -26.1805537906507 65.4269551709863 139.808061715685 46.9462478792456 -120.32410937754 -13.7833664572467 24.9205207684094 62.6192645225259 87.2377704337398 61.8515382307273 -63.05164776512 61.3867845535985 15.7785505056764 3.99641466637424 -18.3154976599216 26.9029370120544 -25.9455045046363 -1.47765143414975 -14.6830599098471 -13.9606730773251 -18.2658055017114 -14.2878065350743 13.9969021573534 1.29529994322586 0.827536875131725 -10.7771469283314 -9.34420429139558 8.13275499404024 16.1113087728551 -13.8544591567207 -4.21798911378712 1.29683368767851 0.378210052684214 -4.41144188366456 -1.05269302657842 1.92421945154888 -4.46179257917441 -9.68739162812161 -4.5397515165313 -0.861656839614504 10.1669046654635 -1.07750233179608 0.0896875474834306 2.42577793671146 -0.808939894395805 3.94270641921842 -3.34215581549136 -2.43873337785091 -1.02769555344362 -0.070030196980556 5.49343573570305 -2.75518049446946 2.64243635523635 -1.37024105910674 -6.52067614576171 1.15852301330475 -1.8442072610312 -1.92448680598191 -0.434160269081893 3.05906579257648 -2.37642969176204 -3.34004557808538 -0.950418823489228 2.11826772944122 -1.23970063601356 -2.11361020628441 -1.28938998944255 -0.802851407819443 0.682074824674071
Walton62 -91.9677496472401 -31.2936302812694 -25.7396191783612 6.2740625213637 -38.4553734416413 67.5074420829646 -30.9672398555474 -16.835643722596 -5.04510381462964 23.1647686847853 -26.4209486681558 -66.552808936181 -37.2039933708411 -16.088329391107 27.235443095547 -16.9009534175556 -26.0100231035271 -66.7173497428968 -51.1401567566861 -7.38026643404437 -21.5357820119186 23.4767633651473 -44.0747668618504 -15.1875576788782 -61.3549349284153 -219.326387933664 43.5283326863319 -50.8194232947288 61.2839687003088 -38.6185722688208 7.69796909381434 -7.90341061184313 12.8865170070037 41.1596318783263 -80.2900192387653 22.321833195236 -19.718666698097 -28.6121897566926 4.05277815080157 -25.2470842582274 -21.4443705309119 -4.11935746199716 -17.0546134442511 -8.30325927348421 -18.096608276008 11.3123514246647 -16.0820687673057 -16.162696079587 23.2380001092584 6.62657771317791 12.155881960668 -2.28632707043797 -8.3557313074642 -4.59310159034099 3.55671829748869 12.8359821350021 2.31740988520495 7.53573398177877 -2.36880117831048 0.961323225043887 6.47929510660267 4.16611669550081 -10.8844619059728 -0.635775656506496 -1.25063065827547 0.00240749375709759 1.54906074143136 -1.78899787509309 -4.78374024453047 3.30086972358452 -2.85678386017067 -3.44037454180316 0.874358571959239 -1.36499524132252 -2.03742839493333 5.41776765391201 -1.03657965564595 -3.01578721265382 -3.42415094801327 3.50116594465857 2.20984548509003 -1.22717236688392 1.06720352981012 1.06110859343772
Walton63 -150.592774026175 -17.3635000509661 -30.5821101534991 -15.3324218554717 33.9925424514235 96.2371165277289 4.04436121243502 -31.7860353283067 31.0747338111326 -101.237006486244 -35.2842443360335 -75.6591220268775 26.7072490049613 7.63444908848669 -46.2575334651154 12.8608858028017 -119.881078199274 75.6350588941056 -0.2388251646459 71.8927217756565 87.8699173421074 93.6030398226211 -11.8310263526969 -55.8494305458512 -57.9408486502464 13.4969208746741 102.120170943836 75.1949532287277 -36.2080069588591 20.2874943369623 -94.5326231830317 27.8440347623577 -19.1813190560146 2.0609274981453 15.1871539465096 -34.4305109263904 -4.55814819755727 1.31352937000201 14.0120860483116 -0.71965549530063 6.86888185621033 14.0357606224771 -0.328440901642419 -9.03901139963694 23.9784250221304 4.24991391871512 4.43011134468909 -2.54151882775283 20.2617237406751 4.52304864491005 10.7719999566313 -13.2931327946304 -6.76251977644539 -5.03968811087007 8.38652190264649 1.42618005417439 -14.1621435173735 14.7529899206077 -6.28152108770793 7.7029183727557 -1.81084469322509 5.63148115351192 5.97112250907699 -2.81793176042943 -15.3557267941129 0.534630660077059 6.36038538814826 5.29932746013512 3.11743339062203 -6.07963185203467 4.31448768441224 -0.64852209174817 -0.0119904512776555 0.786049486397906 -1.4302068410633 1.87774989113616 0.106105756322566 0.33835589102194 -3.37103409012687 0.364303789179594 3.10091315537598 0.0629370899512939 -1.3079208315517 -0.728180225803886
Walton64 -193.685333183668 46.7140440684232 111.160738799715 57.5169211958128 -47.0825692737042 -85.5180597874293 -99.5443655568899 -21.4084862776048 -29.302818591494 -47.3734767718295 -35.3143835351532 -18.5227773093968 39.7706856255129 -27.2818336942193 1.80649508411949 69.317249525887 130.162817711589 -63.6205361926408 46.271852744315 91.8265833806505 160.158647280803 -89.497963003545 -14.5066012377189 -7.00182069111315 -27.6710222271305 -7.93983227295627 16.1026340031083 29.6882461638685 45.3631660583648 -70.0330351332144 -4.50895369506159 -27.3556415207118 -8.85225910213923 -34.0079659992392 6.78926831644077 0.377734162040687 10.8737805963829 30.456979799887 7.53240484188389 -21.8182476377737 8.91704211007629 -6.50115155444183 11.7812135544526 -7.12689601547345 -9.3508391920277 9.46984276336992 -1.09602802813253 6.10184597934498 -3.24475493556325 -17.5041609630944 -6.18270827808269 -11.2428919216196 -8.26531283712953 -10.5186512154237 6.65192792416366 -11.9941693936466 -5.38253389300695 -8.45358303523862 4.46543466409587 0.894885729292166 5.27673394713326 1.01755232534755 -6.70848681692972 5.64705541676386 -4.9409900084403 0.0680330347289949 -0.24798844294014 1.7092062145507 -2.10370725716091 -10.3203329259435 -6.97069298351582 -7.65829243314789 -1.61678856351594 9.3723114204743 -1.0144034820595 0.701697300306327 -4.61577570775836 0.135840181128713 -2.13978915669655 1.66271955774119 0.780062644392542 -0.716894310901742 0.476379695635432 -1.4117540451193
Walton67 -24.4400577398162 -75.5907109257983 97.6889291640863 12.0135622949822 -26.8505141661817 5.95509351900558 34.2633210910181 -42.8376614803649 -66.5254823225668 -17.8005303037132 -8.57774587650361 50.7785446140558 -16.0657135318011 22.9019653111658 -6.38231698316191 -30.8178190669478 5.0539970158031 70.4940950162783 -44.590911024243 -57.1047014981942 32.3455030926123 28.8336787557786 -96.6917108150424 -22.3959879257257 -62.6423150406359 -1.63189106181955 -133.349680247354 -8.0405712086757 30.8913258965999 -60.4715598206583 2.39421316173416 144.693515942514 -31.586098462473 -19.4178796971239 -5.24094620241994 -67.4490739728045 -19.9299062027743 38.4030160258299 -9.99615107388188 12.7932883721077 -12.0884448504001 -23.0498784880352 30.4388173960475 -22.4178450088817 -16.4214044370492 -8.45437149642412 1.40367700760499 25.7001915083617 26.6000537442127 -14.9271950188075 -3.43313390933579 -7.82961708044015 -2.91135213363171 -23.8620773062032 -6.12298352272834 -6.73290703525753 -8.18773287881847 4.29679209583443 -7.88917143832933 -10.6451221579561 18.184292176375 3.5788601787052 4.84401921038376 -4.52619545768555 0.768614247293201 -2.38280853617071 -4.43275673777198 0.807922453672082 -3.15150181672789 -2.57283998777079 3.53611422833679 0.498897168751288 -2.57005500731795 0.726003240743227 -0.785106358141959 -0.250249073955929 -1.70131280221731 0.0837112814226836 -0.320580452839362 -3.07090278014069 1.65661703685045 0.274220539178079 2.40464847287043 -0.378754257940054
