chr7	2523445	2524650	206	*
chr7	26199881	26201583	703	*
chr7	26864159	26865385	227	*
chr7	35800342	35801821	480	*
chr7	38177548	38178749	202	*
chr7	39948812	39950300	489	*
chr7	43583025	43584243	219	*
chr7	44581684	44582935	252	*
chr7	44605866	44607311	446	*
chr7	44847662	44848951	290	*
chr7	44885047	44886346	300	*
chr7	45111033	45112431	399	*
chr7	45768393	45769723	331	*
chr7	54758512	54760024	513	*
chr7	54932834	54934025	192	*
chr7	55017926	55019457	532	*
chr7	55019072	55020571	500	*
chr7	55110203	55111802	600	*
chr7	55254317	55255544	228	*
chr7	55254958	55256300	343	*
chr7	5530519	5531735	217	*
chr7	55365416	55367004	589	*
chr7	5592664	5593880	217	*
chr7	6348348	6349600	253	*
chr7	6576887	6578103	217	*
chr7	65770205	65771412	208	*
chr7	66204661	66205883	223	*
chr7	66492925	66494255	331	*
chr7	66653881	66655103	223	*
chr7	66681419	66682695	277	*
chr7	66740001	66741200	200	*
chr7	66844305	66845651	347	*
chr7	67301931	67303211	281	*
chr7	72924406	72925919	514	*
chr7	73521971	73523250	280	*
chr7	74253883	74255151	269	*
chr7	74656760	74657994	235	*
chr7	77798267	77799474	208	*
chr7	92134078	92135299	222	*
chr7	97117109	97118292	184	*
chr8	100951357	100952948	592	*
chr8	103020393	103021583	191	*
chr8	10839300	10840547	248	*
chr8	116765799	116766990	192	*
chr8	116874276	116875465	190	*
chr8	117520106	117521306	201	*
chr8	121638713	121639932	220	*
chr8	124473994	124475350	357	*
chr8	125429732	125430915	184	*
chr8	144456133	144457793	661	*
chr8	144791864	144793074	211	*
chr8	144900778	144902226	449	*
chr8	17246219	17247488	270	*
chr8	17922194	17923512	319	*
chr8	22109082	22110371	290	*
chr8	22244532	22245722	191	*
chr8	22604056	22605252	197	*
chr8	23245955	23247281	327	*
chr8	26382296	26383534	239	*
chr8	27613923	27615250	328	*
chr8	28889516	28890881	366	*
chr8	30082476	30083681	206	*
chr8	37735982	37737255	274	*
chr8	37736445	37737650	206	*
chr8	38231540	38232745	206	*
chr8	38996123	38997460	338	*
chr8	42391125	42392489	365	*
chr8	48007789	48009052	264	*
chr8	61714075	61715306	232	*
chr8	65633625	65634876	252	*
chr8	65841423	65842765	343	*
chr8	65841952	65843189	238	*
chr8	73971683	73972894	212	*
chr8	80029294	80030759	466	*
chr8	80485785	80487014	230	*
chr8	81842024	81843233	210	*
chr8	93740496	93741688	193	*
chr9	113220694	113221968	275	*
chr9	113275015	113276230	216	*
chr9	120792852	120794050	199	*
chr9	122904896	122906149	254	*
chr9	127423772	127424979	208	*
chr9	128066831	128068052	222	*
chr9	131124844	131126252	409	*
chr9	134315387	134316620	234	*
chr9	135960866	135962108	243	*
chr9	136118241	136119426	186	*
chr9	136547420	136549048	629	*
chr9	136662537	136663776	240	*
chr9	136740447	136741688	242	*
chr9	136746643	136747886	244	*
chr9	137086217	137087529	313	*
chr9	137187864	137189313	450	*
chr9	2014313	2015631	319	*
chr9	26946675	26947880	206	*
chr9	33000862	33002320	459	*
chr9	33024542	33025749	208	*
chr9	33289845	33291115	271	*
chr9	34048473	34050119	647	*
chr9	3526019	3527606	588	*
chr9	36190157	36191406	250	*
chr9	37903576	37904888	313	*
chr9	72364565	72365783	219	*
chr9	75027769	75029051	283	*
chr9	83707373	83708556	184	*
chr9	89310223	89311550	328	*
chr9	89317773	89319244	472	*
chr9	91424066	91425265	200	*
chr9	92114821	92116042	222	*
chr9	96619291	96620474	184	*
chr9	97921661	97923178	518	*
chr9	99821168	99822658	491	*
chrX	103686273	103687530	258	*
chrX	154378756	154379949	194	*
chrX	16718906	16720199	294	*
chrX	41084136	41085401	266	*
chrX	48800872	48802316	445	*
seqnames	-500	500	width	strand
