Sample	Chromosome	Start Position	End Position	Num markers	Seg.CN
GLSS-MD-0022-TP	6	106920538	106959999	23	-0.065826
GLSS-MD-0022-TP	6	106960039	106979755	19	0.360331
GLSS-MD-0022-TP	6	106980118	107159877	328	0.076925
GLSS-MD-0022-TP	6	107173612	107260315	58	-0.176644
GLSS-MD-0022-TP	6	107261662	107768401	416	-0.019425
GLSS-MD-0022-TP	6	107772412	107939177	86	0.08783
GLSS-MD-0022-TP	6	107940287	107985470	47	0.183648
GLSS-MD-0022-TP	6	107995121	108429784	224	-0.079907
GLSS-MD-0022-TP	6	108437246	108458997	18	0.193344
GLSS-MD-0022-TP	6	108460010	108816937	148	0.024401
GLSS-MD-0022-TP	6	108830509	108868422	25	-0.038164
GLSS-MD-0022-TP	6	108876002	108977663	30	0.25429
GLSS-MD-0022-TP	6	108990990	109053700	56	-0.02461
GLSS-MD-0022-TP	6	109064127	109069491	11	0.305352
GLSS-MD-0022-TP	6	109070860	109140700	56	0.096059
GLSS-MD-0022-TP	6	109142443	109182944	34	0.161935
GLSS-MD-0022-TP	6	109189021	109599952	158	-0.044312
GLSS-MD-0022-TP	6	109600164	109629486	80	-0.176242
GLSS-MD-0022-TP	6	109630096	109649077	50	0.151019
GLSS-MD-0022-TP	6	109651220	109679855	32	-0.162331
GLSS-MD-0022-TP	6	109680328	110128686	408	-0.06609
GLSS-MD-0022-TP	6	110131252	110409784	107	-0.193769
GLSS-MD-0022-TP	6	110410324	110488106	50	-0.069686
GLSS-MD-0022-TP	6	110492564	110505364	14	0.265104
GLSS-MD-0022-TP	6	110511814	110559152	57	-0.024923
GLSS-MD-0022-TP	6	110563735	110833819	216	-0.126251
GLSS-MD-0022-TP	6	110852748	110878431	29	0.257227
GLSS-MD-0022-TP	6	110880307	111058417	169	0.067046
GLSS-MD-0022-TP	6	111064499	111129426	64	-0.021184
GLSS-MD-0022-TP	6	111130902	111149455	23	0.222027
GLSS-MD-0022-TP	6	111161102	111258468	101	-0.07322
GLSS-MD-0022-TP	6	111271026	111339268	172	0.116446
GLSS-MD-0022-TP	6	111340793	111569151	160	-0.041965
GLSS-MD-0022-TP	6	111572138	111699368	107	0.150034
GLSS-MD-0022-TP	6	111709589	111907439	62	0.401015
GLSS-MD-0022-TP	6	111933220	112648161	82	0.189889
GLSS-MD-0022-TP	6	112650523	113539983	638	0.095012
GLSS-MD-0022-TP	6	113560198	113599541	91	-0.059355
GLSS-MD-0022-TP	6	113601921	113639421	44	0.175365
GLSS-MD-0022-TP	6	113640098	113659696	47	0.354319
GLSS-MD-0022-TP	6	113670386	114037584	100	0.196357
GLSS-MD-0022-TP	6	114050439	114058911	12	0.371757
GLSS-MD-0022-TP	6	114060286	114320970	174	0.102274
GLSS-MD-0022-TP	6	114326930	116539391	1393	-0.018951
GLSS-MD-0022-TP	6	116540842	116615946	116	0.069432
GLSS-MD-0022-TP	6	116617252	117729429	200	-0.042256
GLSS-MD-0022-TP	6	117730123	117799833	184	0.100004
GLSS-MD-0022-TP	6	117808373	117891826	28	0.16434
GLSS-MD-0022-TP	6	117901048	118218905	145	0.021223
GLSS-MD-0022-TP	6	118231516	118358619	31	0.242991
GLSS-MD-0022-TP	6	118398154	118649800	102	0.111093
GLSS-MD-0022-TP	6	118650310	119198906	217	-0.040123
GLSS-MD-0022-TP	6	119200031	119226150	32	0.1722
GLSS-MD-0022-TP	6	119229840	120349491	1115	-0.038927
GLSS-MD-0022-TP	6	120350762	120456155	147	0.083806
GLSS-MD-0022-TP	6	120460863	121419584	790	-0.02611
GLSS-MD-0022-TP	6	121421490	121668525	281	0.040248
GLSS-MD-0022-TP	6	121670666	121729678	106	-0.03042
GLSS-MD-0022-TP	6	121750994	122589880	366	0.07837
GLSS-MD-0022-TP	6	122590371	122636651	46	-0.060199
GLSS-MD-0022-TP	6	122640420	122679965	54	0.058818
GLSS-MD-0022-TP	6	122680070	122689400	48	-0.203057
GLSS-MD-0022-TP	6	122690697	122703554	50	-0.051445
GLSS-MD-0022-TP	6	122704325	123009550	81	0.06816
GLSS-MD-0022-TP	6	123010934	123159848	102	0.165721
GLSS-MD-0022-TP	6	123200581	123299609	110	-0.011439
GLSS-MD-0022-TP	6	123303498	123838503	86	0.040648
GLSS-MD-0022-TP	6	123842317	123849950	28	-0.138251
GLSS-MD-0022-TP	6	123850007	123879922	47	0.117791
GLSS-MD-0022-TP	6	123880912	124045981	136	-0.026373
GLSS-MD-0022-TP	6	124055216	124089172	61	0.10588
GLSS-MD-0022-TP	6	124091687	125617273	801	-0.042762
GLSS-MD-0022-TP	6	125669227	125686433	26	0.380241
GLSS-MD-0022-TP	6	125690300	125848727	134	0.040742
GLSS-MD-0022-TP	6	125856730	125919274	76	-0.027946
GLSS-MD-0022-TP	6	125920764	125929015	59	0.0752
GLSS-MD-0022-TP	6	125929627	126086290	91	-0.023422
GLSS-MD-0022-TP	6	126100295	126109977	10	0.289841
GLSS-MD-0022-TP	6	126110040	127560508	314	-0.035407
GLSS-MD-0022-TP	6	127565314	127739210	182	0.08406
GLSS-MD-0022-TP	6	127740472	127858461	131	0.155373
GLSS-MD-0022-TP	6	127870729	127909977	111	-0.008932
GLSS-MD-0022-TP	6	127920480	128015314	90	0.10725
GLSS-MD-0022-TP	6	128018507	128049756	34	-0.075208
GLSS-MD-0022-TP	6	128071748	129834224	994	0.079401
GLSS-MD-0022-TP	6	129841984	131139892	1291	-0.055483
GLSS-MD-0022-TP	6	131140101	131398810	201	0.145656
GLSS-MD-0022-TP	6	131401869	131619731	247	0.047766
GLSS-MD-0022-TP	6	131631180	131749279	195	0.159074
GLSS-MD-0022-TP	6	131750171	131859814	165	0.123946
GLSS-MD-0022-TP	6	131860041	131879805	43	-0.078099
GLSS-MD-0022-TP	6	131881040	132009405	96	0.051745
GLSS-MD-0022-TP	6	132040720	132299373	250	-0.050981
GLSS-MD-0022-TP	6	132302791	132843957	376	0.047644
GLSS-MD-0022-TP	6	132845366	133689253	499	-0.026926
GLSS-MD-0022-TP	6	133690789	133719149	35	0.135646
GLSS-MD-0022-TP	6	133722625	134266699	418	-0.045466
GLSS-MD-0022-TP	6	134271203	134319474	73	0.141228
GLSS-MD-0022-TP	6	134320488	135337733	635	0.134759
GLSS-MD-0022-TP	6	135341011	135377632	68	0.185481
GLSS-MD-0022-TP	6	135383763	135673841	20	-0.027456
GLSS-MD-0022-TP	6	136224355	136249932	27	0.318817
GLSS-MD-0022-TP	6	136260580	136997619	104	0.095568
GLSS-MD-0022-TP	6	137028698	137606953	385	-0.059633
GLSS-MD-0022-TP	6	137924481	137956734	50	-0.237739
GLSS-MD-0022-TP	6	138001712	138288957	135	0.030793
GLSS-MD-0022-TP	6	138289848	138459129	269	-0.015062
GLSS-MD-0022-TP	6	138460774	138782293	46	0.089337
GLSS-MD-0022-TP	6	138816967	138904638	102	0.240181
GLSS-MD-0022-TP	6	138922046	139358617	405	0.093597
GLSS-MD-0022-TP	6	139361937	139519425	222	-0.021278
GLSS-MD-0022-TP	6	139520472	139599850	39	0.052862
GLSS-MD-0022-TP	6	139610124	139616742	25	0.29132
GLSS-MD-0022-TP	6	139623282	139903959	284	0.11735
GLSS-MD-0022-TP	6	139916724	139929185	14	0.389539
GLSS-MD-0022-TP	6	139931269	141799966	743	0.138322
GLSS-MD-0022-TP	6	141800176	141809579	17	0.429628
GLSS-MD-0022-TP	6	141820659	142229817	163	0.176947
GLSS-MD-0022-TP	6	142250439	142307292	50	-0.003185
GLSS-MD-0022-TP	6	142313071	142769386	241	0.059863
GLSS-MD-0022-TP	6	142770548	143122866	160	0.002166
GLSS-MD-0022-TP	6	143126737	143258878	74	0.195426
GLSS-MD-0022-TP	6	143274232	143707354	232	-0.025136
GLSS-MD-0022-TP	6	143711698	143838372	133	0.087899
GLSS-MD-0022-TP	6	143854934	144552706	652	-0.078721
GLSS-MD-0022-TP	6	144560292	145209950	558	0.050216
GLSS-MD-0022-TP	6	145210112	145349188	237	0.158215
GLSS-MD-0022-TP	6	145351743	146069789	591	0.099236
GLSS-MD-0022-TP	6	146071695	147484307	818	-0.003936
GLSS-MD-0022-TP	6	147531081	147716382	96	0.075351
GLSS-MD-0022-TP	6	147721176	148609635	813	-0.071253
GLSS-MD-0022-TP	6	148611896	148790732	159	0.043905
GLSS-MD-0022-TP	6	148813971	148854362	32	0.351427
GLSS-MD-0022-TP	6	148864499	148969392	68	0.162503
GLSS-MD-0022-TP	6	148970914	149504985	609	0.111352
GLSS-MD-0022-TP	6	149516909	149577333	22	0.162865
GLSS-MD-0022-TP	6	149580983	149599958	35	-0.074745
GLSS-MD-0022-TP	6	149601591	150199517	559	0.074696
GLSS-MD-0022-TP	6	150201072	150259532	106	-0.143454
GLSS-MD-0022-TP	6	150271046	150298846	100	-0.159302
GLSS-MD-0022-TP	6	150300311	150339315	50	0.082863
GLSS-MD-0022-TP	6	150350099	150427080	159	-0.057175
GLSS-MD-0022-TP	6	150428735	150691456	222	0.06608
GLSS-MD-0022-TP	6	150696699	150709947	40	0.26791
GLSS-MD-0022-TP	6	150710054	150809926	132	0.006354
GLSS-MD-0022-TP	6	150810649	150980356	102	0.130303
GLSS-MD-0022-TP	6	150981316	151164459	282	0.115697
GLSS-MD-0022-TP	6	151170068	151209997	34	0.338841
GLSS-MD-0022-TP	6	151213906	151329974	134	0.068789
GLSS-MD-0022-TP	6	151330585	151399891	127	0.270336
GLSS-MD-0022-TP	6	151400649	151497236	127	-0.013907
GLSS-MD-0022-TP	6	151500016	151506254	25	-0.3808
GLSS-MD-0022-TP	6	151528821	151640834	157	0.033995
GLSS-MD-0022-TP	6	151642956	151799924	174	0.152629
GLSS-MD-0022-TP	6	151800630	152104551	382	-0.095467
GLSS-MD-0022-TP	6	152107936	152153964	55	-0.184536
GLSS-MD-0022-TP	6	152169628	152519909	345	-0.042017
GLSS-MD-0022-TP	6	152520162	152708797	136	0.104157
GLSS-MD-0022-TP	6	152710212	153282017	517	-0.037998
GLSS-MD-0022-TP	6	153283594	153511576	282	0.037078
GLSS-MD-0022-TP	6	153515011	153769874	239	-0.028833
GLSS-MD-0022-TP	6	153770054	153845453	116	0.066512
GLSS-MD-0022-TP	6	153845742	153929130	109	-0.059812
GLSS-MD-0022-TP	6	153930088	153988550	153	0.037939
GLSS-MD-0022-TP	6	153989763	154284356	393	-0.029844
GLSS-MD-0022-TP	6	154293927	154439181	184	0.051143
GLSS-MD-0022-TP	6	154440742	154838732	205	0.207852
GLSS-MD-0022-TP	6	154842329	155072320	281	0.011043
GLSS-MD-0022-TP	6	155086638	155439996	262	0.069016
GLSS-MD-0022-TP	6	155440104	155449531	28	0.387988
GLSS-MD-0022-TP	6	155452388	155497298	80	0.231333
GLSS-MD-0022-TP	6	155501638	155749161	81	0.161671
GLSS-MD-0022-TP	6	155750957	155819519	66	0.006625
GLSS-MD-0022-TP	6	155822038	155919866	97	0.18905
GLSS-MD-0022-TP	6	155921475	155938820	29	0.02927
GLSS-MD-0022-TP	6	155940556	156629397	583	-0.053642
GLSS-MD-0022-TP	6	156660129	156719203	77	-0.176421
GLSS-MD-0022-TP	6	156723038	157279857	427	-0.063754
GLSS-MD-0022-TP	6	157281364	157309673	47	0.195806
GLSS-MD-0022-TP	6	157310401	157328580	18	-0.17611
GLSS-MD-0022-TP	6	157331433	157377461	35	0.166404
GLSS-MD-0022-TP	6	157379984	157509627	63	0.074042
GLSS-MD-0022-TP	6	157516790	157848484	247	0.010223
GLSS-MD-0022-TP	6	157850038	157897739	58	0.188241
GLSS-MD-0022-TP	6	157899645	157969924	125	0.08554
GLSS-MD-0022-TP	6	157970030	157979738	34	-0.177527
GLSS-MD-0022-TP	6	157980123	158116756	207	0.046007
GLSS-MD-0022-TP	6	158121481	158138014	41	-0.204179
GLSS-MD-0022-TP	6	158147221	158169534	57	-0.052712
GLSS-MD-0022-TP	6	158171606	158579237	324	0.048668
GLSS-MD-0022-TP	6	158580972	158639835	126	0.160042
GLSS-MD-0022-TP	6	158640048	158871173	81	-0.057959
GLSS-MD-0022-TP	6	158872394	159178593	425	0.046391
GLSS-MD-0022-TP	6	159180010	159569845	340	-0.07658
GLSS-MD-0022-TP	6	159570441	159579811	67	0.070281
GLSS-MD-0022-TP	6	159580324	159992479	303	-0.194195
GLSS-MD-0022-TP	6	160011265	160109051	62	0.066295
GLSS-MD-0022-TP	6	160122921	160148994	20	0.375939
GLSS-MD-0022-TP	6	160150835	160219640	88	0.189139
GLSS-MD-0022-TP	6	160220687	160359708	170	-0.211614
GLSS-MD-0022-TP	6	160363805	160529695	112	-0.006143
GLSS-MD-0022-TP	6	160530626	160699923	193	-0.178303
GLSS-MD-0022-TP	6	160700301	160709573	57	0.175642
GLSS-MD-0022-TP	6	160710039	160869091	140	-0.167601
GLSS-MD-0022-TP	6	160870476	161239033	319	-0.086524
GLSS-MD-0022-TP	6	161240330	161269523	43	0.245172
GLSS-MD-0022-TP	6	161280245	161349728	55	-0.02236
GLSS-MD-0022-TP	6	161350790	161458976	124	0.220237
GLSS-MD-0022-TP	6	161460512	161549467	71	0.101704
GLSS-MD-0022-TP	6	161550206	161601162	67	-0.086584
GLSS-MD-0022-TP	6	161605603	161640978	55	0.081265
GLSS-MD-0022-TP	6	161645048	161709671	53	0.150831
GLSS-MD-0022-TP	6	161710332	161809797	80	0.029584
GLSS-MD-0022-TP	6	161810022	161849831	44	0.180162
GLSS-MD-0022-TP	6	161850629	161869315	31	0.339522
GLSS-MD-0022-TP	6	161870030	161919512	75	0.174256
GLSS-MD-0022-TP	6	161920144	162032238	176	0.010961
GLSS-MD-0022-TP	6	162047207	162069753	47	0.194349
GLSS-MD-0022-TP	6	162070564	162098353	71	-0.024962
GLSS-MD-0022-TP	6	162110497	162129829	33	0.136626
GLSS-MD-0022-TP	6	162130207	162269996	180	-0.031085
GLSS-MD-0022-TP	6	162280054	162349192	89	0.220403
GLSS-MD-0022-TP	6	162351023	162429240	122	0.030513
GLSS-MD-0022-TP	6	162451386	163320505	550	0.014788
GLSS-MD-0022-TP	6	163331597	163439656	171	0.065383
GLSS-MD-0022-TP	6	163441483	163489668	74	-0.025369
GLSS-MD-0022-TP	6	163491080	163587817	135	0.051777
GLSS-MD-0022-TP	6	163592235	163619977	52	0.296965
GLSS-MD-0022-TP	6	163620129	163659495	31	0.049795
GLSS-MD-0022-TP	6	163661173	163858988	225	0.434184
GLSS-MD-0022-TP	6	163860871	164029687	201	0.533121
GLSS-MD-0022-TP	6	164030045	164060099	74	0.211386
GLSS-MD-0022-TP	6	164061846	164128666	71	0.376409
GLSS-MD-0022-TP	6	164133150	164269752	101	0.379856
GLSS-MD-0022-TP	6	164271181	164298780	49	0.27943
GLSS-MD-0022-TP	6	164300241	164359631	72	0.399283
GLSS-MD-0022-TP	6	164360657	164407357	27	0.566271
GLSS-MD-0022-TP	6	164420832	164480971	47	0.416324
GLSS-MD-0022-TP	6	164491737	164539435	44	0.610212
GLSS-MD-0022-TP	6	164540137	164549376	7	0.051892
GLSS-MD-0022-TP	6	164550383	164739821	114	0.36202
GLSS-MD-0022-TP	6	164741148	164838366	59	0.482773
GLSS-MD-0022-TP	6	164844926	165009476	128	0.182312
GLSS-MD-0022-TP	6	165010610	165109896	65	0.336125
GLSS-MD-0022-TP	6	165130672	165359563	386	0.201156
GLSS-MD-0022-TP	6	165382539	165625891	182	0.012635
GLSS-MD-0022-TP	6	165631790	165668984	33	0.168365
GLSS-MD-0022-TP	6	165671448	166289490	512	-0.097684
GLSS-MD-0022-TP	6	166290156	166408314	189	-0.146871
GLSS-MD-0022-TP	6	166411437	166549743	193	-0.095191
GLSS-MD-0022-TP	6	166550339	166659964	178	-0.192359
GLSS-MD-0022-TP	6	166660407	166669864	32	0.019472
GLSS-MD-0022-TP	6	166670210	166727450	81	-0.226752
GLSS-MD-0022-TP	6	166728358	166819774	51	-0.03435
GLSS-MD-0022-TP	6	166822308	166947575	128	-0.128816
GLSS-MD-0022-TP	6	166950379	167050562	88	0.179025
GLSS-MD-0022-TP	6	167071325	167189961	103	-0.143998
GLSS-MD-0022-TP	6	167200586	167209845	41	-0.295473
GLSS-MD-0022-TP	6	167210288	167409771	254	0.000478
GLSS-MD-0022-TP	6	167410369	167429467	44	0.210213
GLSS-MD-0022-TP	6	167430186	167469676	94	-0.058994
GLSS-MD-0022-TP	6	167470559	167487011	42	0.045139
GLSS-MD-0022-TP	6	167490945	167829542	273	-0.160586
GLSS-MD-0022-TP	6	167840282	167939450	172	-0.011218
GLSS-MD-0022-TP	6	168050064	168089917	22	0.212207
GLSS-MD-0022-TP	6	168093726	168139688	61	0.170548
GLSS-MD-0022-TP	6	168144271	168199242	71	0.118747
GLSS-MD-0022-TP	6	168200527	168259251	73	0.282909
GLSS-MD-0022-TP	6	168275508	168427834	85	0.122652
GLSS-MD-0022-TP	6	168431687	168539900	57	-0.045627
GLSS-MD-0022-TP	6	168540301	168579814	140	0.128548
GLSS-MD-0022-TP	6	168583515	168609850	69	0.03692
GLSS-MD-0022-TP	6	168610150	168640145	46	0.19219
GLSS-MD-0022-TP	6	168670044	168688281	38	-0.052358
GLSS-MD-0022-TP	6	168689657	168729985	73	0.103365
GLSS-MD-0022-TP	6	168730101	168765894	55	-0.04566
GLSS-MD-0022-TP	6	168772958	169027613	209	-0.162349
GLSS-MD-0022-TP	6	169034116	169450015	522	-0.078689
GLSS-MD-0022-TP	6	169454921	169469701	12	0.279635
GLSS-MD-0022-TP	6	169471707	169519289	68	-0.011965
GLSS-MD-0022-TP	6	169530875	169649827	94	0.197183
GLSS-MD-0022-TP	6	169656144	169949949	191	-0.088684
GLSS-MD-0022-TP	6	169950008	169979867	112	-0.216694
GLSS-MD-0022-TP	6	169980290	170003126	48	0.063441
GLSS-MD-0022-TP	6	170005221	170081889	63	-0.031833
GLSS-MD-0022-TP	6	170090883	170219355	36	0.098475
GLSS-MD-0022-TP	6	170221374	170569745	320	-0.166384
GLSS-MD-0022-TP	6	170580915	170900924	69	-0.025211
GLSS-MD-0022-TP	7	50257	68920	36	0.355583
GLSS-MD-0022-TP	7	82147	99820	96	0.766862
GLSS-MD-0022-TP	7	110342	207960	141	0.644531
GLSS-MD-0022-TP	7	291171	385647	109	0.384174
GLSS-MD-0022-TP	7	390222	419907	61	0.24366
GLSS-MD-0022-TP	7	420144	479933	61	0.378427
GLSS-MD-0022-TP	7	480294	521975	37	0.501044
GLSS-MD-0022-TP	7	534268	639864	124	0.295687
GLSS-MD-0022-TP	7	640447	723758	53	0.449044
GLSS-MD-0022-TP	7	731534	839577	161	0.424225
GLSS-MD-0022-TP	7	840960	889169	73	0.642882
GLSS-MD-0022-TP	7	890051	899710	22	0.393226
GLSS-MD-0022-TP	7	900746	909621	13	0.588389
GLSS-MD-0022-TP	7	911096	939976	38	0.440823
GLSS-MD-0022-TP	7	950057	1009644	92	0.241932
GLSS-MD-0022-TP	7	1010285	1148037	141	0.451811
GLSS-MD-0022-TP	7	1200477	1209688	90	0.780911
GLSS-MD-0022-TP	7	1209885	1267820	85	0.443699
GLSS-MD-0022-TP	7	1280952	1338965	83	0.213179
GLSS-MD-0022-TP	7	1341482	1349977	21	0.396473
GLSS-MD-0022-TP	7	1363621	1369604	10	0.062223
GLSS-MD-0022-TP	7	1371092	1379356	8	0.441479
GLSS-MD-0022-TP	7	1380121	1409245	42	0.069574
GLSS-MD-0022-TP	7	1410186	1539799	102	0.406455
GLSS-MD-0022-TP	7	1540049	1579371	108	0.644696
GLSS-MD-0022-TP	7	1580921	1597834	42	0.399565
GLSS-MD-0022-TP	7	1610601	1779109	44	0.339461
GLSS-MD-0022-TP	7	1781299	1859501	233	0.406783
GLSS-MD-0022-TP	7	1860733	1879843	46	0.421548
GLSS-MD-0022-TP	7	1880699	1973970	194	0.277872
GLSS-MD-0022-TP	7	1975624	2059761	154	0.359458
GLSS-MD-0022-TP	7	2060126	2069888	17	0.659547
GLSS-MD-0022-TP	7	2080114	2119657	38	0.360349
GLSS-MD-0022-TP	7	2120364	2159755	141	0.546322
GLSS-MD-0022-TP	7	2160931	2189371	46	0.433601
GLSS-MD-0022-TP	7	2190710	2239773	92	0.587294
GLSS-MD-0022-TP	7	2241428	2323488	105	0.432625
GLSS-MD-0022-TP	7	2343968	2529623	104	0.531898
GLSS-MD-0022-TP	7	2530168	2549564	31	0.31354
GLSS-MD-0022-TP	7	2550173	2640196	87	0.578241
GLSS-MD-0022-TP	7	2640533	2669863	60	0.670109
GLSS-MD-0022-TP	7	2679807	2769921	115	0.558852
GLSS-MD-0022-TP	7	2770067	2825922	63	0.81716
GLSS-MD-0022-TP	7	2836848	2869985	51	0.652889
GLSS-MD-0022-TP	7	2870454	2878779	20	0.458885
GLSS-MD-0022-TP	7	2880935	2889034	35	0.740543
GLSS-MD-0022-TP	7	2890115	2925134	45	0.481468
GLSS-MD-0022-TP	7	2929541	2939523	21	0.47228
GLSS-MD-0022-TP	7	2940777	3199336	255	0.27452
GLSS-MD-0022-TP	7	3200044	3209162	38	0.133032
GLSS-MD-0022-TP	7	3211016	3229914	55	0.266971
GLSS-MD-0022-TP	7	3230059	3269530	108	0.46047
GLSS-MD-0022-TP	7	3270559	4043698	842	0.352018
GLSS-MD-0022-TP	7	4117280	4248681	257	0.191019
GLSS-MD-0022-TP	7	4253133	4369348	152	0.254522
GLSS-MD-0022-TP	7	4370470	4378369	49	0.151116
GLSS-MD-0022-TP	7	4381005	4399800	61	0.326805
GLSS-MD-0022-TP	7	4400139	4419287	97	0.205603
GLSS-MD-0022-TP	7	4420221	4589354	145	0.281777
GLSS-MD-0022-TP	7	4640856	4899368	88	0.424977
GLSS-MD-0022-TP	7	4900341	4919635	43	0.140125
GLSS-MD-0022-TP	7	4920060	4969205	78	0.299266
GLSS-MD-0022-TP	7	4970083	5018622	50	0.437011
GLSS-MD-0022-TP	7	5022518	5189799	190	0.347586
GLSS-MD-0022-TP	7	5214603	5409937	201	0.491376
GLSS-MD-0022-TP	7	5410425	5480451	114	0.503774
GLSS-MD-0022-TP	7	5486964	5529922	107	0.458672
GLSS-MD-0022-TP	7	5530601	6069983	187	0.598737
GLSS-MD-0022-TP	7	6070856	6758938	326	0.440753
GLSS-MD-0022-TP	7	6887703	6923329	20	0.152618
GLSS-MD-0022-TP	7	6936105	7099830	380	0.359893
GLSS-MD-0022-TP	7	7100379	7109916	51	0.063073
GLSS-MD-0022-TP	7	7110041	7118913	49	0.313334
GLSS-MD-0022-TP	7	7120358	7209062	114	0.415289
GLSS-MD-0022-TP	7	7210794	7299636	96	0.651266
GLSS-MD-0022-TP	7	7300923	7378258	147	0.44244
GLSS-MD-0022-TP	7	7378683	7389706	29	0.622913
GLSS-MD-0022-TP	7	7390814	7514322	113	0.363612
GLSS-MD-0022-TP	7	7532600	7703013	37	0.639358
GLSS-MD-0022-TP	7	7734009	7829255	78	0.854465
GLSS-MD-0022-TP	7	7833811	7999416	277	0.623871
GLSS-MD-0022-TP	7	8010386	8019057	7	0.97605
GLSS-MD-0022-TP	7	8020640	8038958	22	0.765194
GLSS-MD-0022-TP	7	8040191	8329987	284	0.616776
GLSS-MD-0022-TP	7	8351472	8448161	79	0.788388
GLSS-MD-0022-TP	7	8455693	8579647	91	0.556196
GLSS-MD-0022-TP	7	8582476	8619229	62	0.742887
GLSS-MD-0022-TP	7	8621085	8629469	10	0.494608
GLSS-MD-0022-TP	7	8630769	8683531	185	0.764271
GLSS-MD-0022-TP	7	8683792	8707665	34	0.787105
GLSS-MD-0022-TP	7	8715366	9170998	608	0.613002
GLSS-MD-0022-TP	7	9200728	9210065	27	0.732844
GLSS-MD-0022-TP	7	9210468	9238825	70	0.827579
GLSS-MD-0022-TP	7	9241970	9799408	135	0.684633
GLSS-MD-0022-TP	7	9811714	9939876	131	0.580447
GLSS-MD-0022-TP	7	9940451	10000170	54	0.719487
GLSS-MD-0022-TP	7	10054470	10188431	125	0.639093
GLSS-MD-0022-TP	7	10191885	10278429	29	0.869555
GLSS-MD-0022-TP	7	10280845	10349777	130	0.63877
GLSS-MD-0022-TP	7	10350133	10360701	43	0.729167
GLSS-MD-0022-TP	7	10364693	10669511	177	0.618569
GLSS-MD-0022-TP	7	10670613	10773932	130	0.483304
GLSS-MD-0022-TP	7	10796478	11427972	597	0.601601
GLSS-MD-0022-TP	7	11430295	11439444	18	0.405865
GLSS-MD-0022-TP	7	11441358	11465414	25	0.595979
GLSS-MD-0022-TP	7	11479725	11506539	30	0.737374
GLSS-MD-0022-TP	7	11510053	11653904	32	0.608008
GLSS-MD-0022-TP	7	11658307	11709374	56	0.757026
GLSS-MD-0022-TP	7	11710156	11930346	236	0.609115
GLSS-MD-0022-TP	7	11931053	11969520	51	0.740078
GLSS-MD-0022-TP	7	11970052	12247707	569	0.60791
GLSS-MD-0022-TP	7	12250378	12258755	37	0.85969
GLSS-MD-0022-TP	7	12260546	12319951	125	0.667521
GLSS-MD-0022-TP	7	12326930	12339495	41	0.408154
GLSS-MD-0022-TP	7	12340254	12889023	456	0.623902
GLSS-MD-0022-TP	7	12900078	12919380	46	0.374238
GLSS-MD-0022-TP	7	12921198	13499336	399	0.646616
GLSS-MD-0022-TP	7	13500186	13599977	127	0.785566
GLSS-MD-0022-TP	7	13603665	13689157	57	0.639305
GLSS-MD-0022-TP	7	13700420	13936776	161	0.698323
GLSS-MD-0022-TP	7	13970423	14038626	22	0.881066
GLSS-MD-0022-TP	7	14040041	14105880	98	0.634446
GLSS-MD-0022-TP	7	14110939	14228362	92	0.73139
GLSS-MD-0022-TP	7	14230311	14316647	128	0.897278
GLSS-MD-0022-TP	7	14347999	14671648	87	0.756423
GLSS-MD-0022-TP	7	14678999	15507550	618	0.620487
GLSS-MD-0022-TP	7	15603270	15619290	27	0.751752
GLSS-MD-0022-TP	7	15621218	15639577	47	0.597948
GLSS-MD-0022-TP	7	15640413	15678495	99	0.799851
GLSS-MD-0022-TP	7	15681601	15729606	29	1.096648
GLSS-MD-0022-TP	7	15733118	16164514	324	0.605222
GLSS-MD-0022-TP	7	16182966	16664385	580	0.505413
GLSS-MD-0022-TP	7	16665238	16999333	190	0.557196
GLSS-MD-0022-TP	7	17000615	17089962	54	0.76343
GLSS-MD-0022-TP	7	17090223	17538196	154	0.644352
GLSS-MD-0022-TP	7	17551902	17599739	82	0.709909
GLSS-MD-0022-TP	7	17604410	17677721	127	0.589275
GLSS-MD-0022-TP	7	17681425	17699814	21	0.876094
GLSS-MD-0022-TP	7	17700137	18049761	513	0.575007
GLSS-MD-0022-TP	7	18050201	18298184	184	0.433023
GLSS-MD-0022-TP	7	18300086	19031148	509	0.577802
GLSS-MD-0022-TP	7	19110531	19968944	613	0.496807
GLSS-MD-0022-TP	7	19999785	20309670	250	0.629532
GLSS-MD-0022-TP	7	20320268	20366528	52	0.698443
GLSS-MD-0022-TP	7	20396548	21659931	926	0.47096
GLSS-MD-0022-TP	7	21660173	21669899	25	0.743538
GLSS-MD-0022-TP	7	21671706	22494468	687	0.500458
GLSS-MD-0022-TP	7	22511164	22689376	148	0.417891
GLSS-MD-0022-TP	7	22791697	22859093	87	0.585966
GLSS-MD-0022-TP	7	22860211	22899817	80	0.714631
GLSS-MD-0022-TP	7	22910541	22938828	32	0.446828
GLSS-MD-0022-TP	7	22943637	23119317	214	0.567775
GLSS-MD-0022-TP	7	23121042	23139940	38	0.444696
GLSS-MD-0022-TP	7	23140099	23499816	296	0.575408
GLSS-MD-0022-TP	7	23500224	23519710	21	0.86717
GLSS-MD-0022-TP	7	23532235	23779584	191	0.525063
GLSS-MD-0022-TP	7	23780641	24758161	647	0.420418
GLSS-MD-0022-TP	7	24770279	24888620	29	0.724509
GLSS-MD-0022-TP	7	24890808	25029467	143	0.609353
GLSS-MD-0022-TP	7	25031419	25637958	309	0.500605
