Sample	Chromosome	Start Position	End Position	Num markers	Seg.CN
GLSS-HK-0003-TP	3	39180099	39329750	46	0.166112
GLSS-HK-0003-TP	3	39330477	40347400	1031	-0.005204
GLSS-HK-0003-TP	3	40349948	40359977	23	0.211456
GLSS-HK-0003-TP	3	40362122	43728932	1386	-0.009269
GLSS-HK-0003-TP	3	43730766	46115590	979	0.023808
GLSS-HK-0003-TP	3	46119727	46159598	74	0.257657
GLSS-HK-0003-TP	3	46160178	46429773	60	0.057898
GLSS-HK-0003-TP	3	46432089	46967040	467	0.001857
GLSS-HK-0003-TP	3	46979013	47029661	38	0.138708
GLSS-HK-0003-TP	3	47031433	50259551	787	0.016761
GLSS-HK-0003-TP	3	50272953	50409826	40	0.131957
GLSS-HK-0003-TP	3	50412945	52188308	209	0.013379
GLSS-HK-0003-TP	3	52196241	52325759	39	0.12442
GLSS-HK-0003-TP	3	52341215	53285424	710	0.027685
GLSS-HK-0003-TP	3	53290705	64667059	6722	-0.021311
GLSS-HK-0003-TP	3	64675254	64679818	12	0.182918
GLSS-HK-0003-TP	3	64681210	67067946	1423	-0.012511
GLSS-HK-0003-TP	3	67070246	67079931	12	0.215443
GLSS-HK-0003-TP	3	67082252	69120140	1457	-0.029553
GLSS-HK-0003-TP	3	69121641	69149001	29	0.105046
GLSS-HK-0003-TP	3	69150025	73929883	3118	-0.005666
GLSS-HK-0003-TP	3	73930583	77887303	2131	0.017808
GLSS-HK-0003-TP	3	77891719	88071581	3342	0.025783
GLSS-HK-0003-TP	3	88097372	90309058	1565	0.026388
GLSS-HK-0003-TP	3	90310715	90459460	26	-0.082144
GLSS-HK-0003-TP	3	90460719	90460894	11	-0.224697
GLSS-HK-0003-TP	3	90480009	97989381	2350	0.033142
GLSS-HK-0003-TP	3	97991103	97999919	25	0.147533
GLSS-HK-0003-TP	3	98000164	99219235	446	0.013128
GLSS-HK-0003-TP	3	99221593	101129905	928	0.013286
GLSS-HK-0003-TP	3	101130096	103660555	766	0.036239
GLSS-HK-0003-TP	3	103721962	105399715	1019	-0.23156
GLSS-HK-0003-TP	3	105401406	105417893	21	-0.442734
GLSS-HK-0003-TP	3	105420265	109121765	2013	-0.260338
GLSS-HK-0003-TP	3	109140376	111239139	201	0.040575
GLSS-HK-0003-TP	3	111240423	112268710	767	-0.006367
GLSS-HK-0003-TP	3	112270225	112487774	172	0.034086
GLSS-HK-0003-TP	3	112491191	112499796	30	0.109715
GLSS-HK-0003-TP	3	112500272	118165434	2869	0.006396
GLSS-HK-0003-TP	3	118168651	119179387	541	0.019592
GLSS-HK-0003-TP	3	119182359	119188895	9	0.276361
GLSS-HK-0003-TP	3	119190976	121120772	712	0.015208
GLSS-HK-0003-TP	3	121122284	122508027	765	0.00035
GLSS-HK-0003-TP	3	122511516	124069154	853	0.025201
GLSS-HK-0003-TP	3	124070129	125079521	1089	0.005316
GLSS-HK-0003-TP	3	125080471	125319540	143	0.023441
GLSS-HK-0003-TP	3	125320507	125518372	251	-0.019251
GLSS-HK-0003-TP	3	125524659	125629201	65	-0.031637
GLSS-HK-0003-TP	3	125650752	125849928	69	0.014227
GLSS-HK-0003-TP	3	125850101	126176756	191	0.052843
GLSS-HK-0003-TP	3	126179492	126261345	113	0.100929
GLSS-HK-0003-TP	3	126264060	127287819	633	0.025446
GLSS-HK-0003-TP	3	127292788	127562771	51	0.121506
GLSS-HK-0003-TP	3	127596223	128307083	422	0.036865
GLSS-HK-0003-TP	3	128310107	128338953	34	0.15906
GLSS-HK-0003-TP	3	128340896	133289707	2543	0.003052
GLSS-HK-0003-TP	3	133290292	134199612	526	0.027345
GLSS-HK-0003-TP	3	134200205	134208167	19	0.265346
GLSS-HK-0003-TP	3	134210183	134638836	358	0.047702
GLSS-HK-0003-TP	3	134640111	136579199	745	-0.003691
GLSS-HK-0003-TP	3	136580524	136589320	18	0.122436
GLSS-HK-0003-TP	3	136590302	137623472	1005	-0.022566
GLSS-HK-0003-TP	3	137726704	139385257	704	0.015067
GLSS-HK-0003-TP	3	139391132	139398095	25	0.129246
GLSS-HK-0003-TP	3	139400244	139449908	98	-0.064429
GLSS-HK-0003-TP	3	139450716	141389841	1427	0.001857
GLSS-HK-0003-TP	3	141391608	141410339	40	0.160949
GLSS-HK-0003-TP	3	141412186	142759406	783	-0.006857
GLSS-HK-0003-TP	3	142770314	143659924	492	-0.005893
GLSS-HK-0003-TP	3	143660270	143679726	52	-0.021429
GLSS-HK-0003-TP	3	143680131	143698754	79	0.107944
GLSS-HK-0003-TP	3	143700753	147325318	2055	0.041245
GLSS-HK-0003-TP	3	147331913	151987927	2707	0.013848
GLSS-HK-0003-TP	3	151993913	156239756	2071	-0.003043
GLSS-HK-0003-TP	3	156240436	156898744	148	0.062293
GLSS-HK-0003-TP	3	156900648	157549569	642	0.013262
GLSS-HK-0003-TP	3	157550735	158529117	123	0.044048
GLSS-HK-0003-TP	3	158531974	160658627	1072	-0.009655
GLSS-HK-0003-TP	3	160661862	160939220	164	0.023407
GLSS-HK-0003-TP	3	160940266	171057821	4207	0.028463
GLSS-HK-0003-TP	3	171062435	171666916	509	0.014121
GLSS-HK-0003-TP	3	171688956	171769383	80	0.104918
GLSS-HK-0003-TP	3	171770001	173119768	628	0.014825
GLSS-HK-0003-TP	3	173120103	176931071	2307	0.02829
GLSS-HK-0003-TP	3	177066773	181435290	1645	0.012903
GLSS-HK-0003-TP	3	181511247	182918342	420	0.039281
GLSS-HK-0003-TP	3	182924298	182946304	19	0.004723
GLSS-HK-0003-TP	3	182975469	183032566	41	0.125307
GLSS-HK-0003-TP	3	183183301	183468909	158	0.021172
GLSS-HK-0003-TP	3	183471004	183639887	195	-0.022862
GLSS-HK-0003-TP	3	183640018	184529990	736	0.028201
GLSS-HK-0003-TP	3	184544743	185818882	816	-0.004597
GLSS-HK-0003-TP	3	185822353	186279588	449	0.008321
GLSS-HK-0003-TP	3	186282690	186289673	22	0.264184
GLSS-HK-0003-TP	3	186291331	186359162	72	0.038707
GLSS-HK-0003-TP	3	186361104	187448997	959	-0.007494
GLSS-HK-0003-TP	3	187450128	187719473	71	0.118879
GLSS-HK-0003-TP	3	187720627	187873313	122	0.017634
GLSS-HK-0003-TP	3	187875879	191699432	3141	-0.255737
GLSS-HK-0003-TP	3	191700435	191709928	58	-0.114149
GLSS-HK-0003-TP	3	191710529	194290130	1756	-0.2575
GLSS-HK-0003-TP	3	194292757	194319882	65	-0.162463
GLSS-HK-0003-TP	3	194320069	194779679	615	-0.241879
GLSS-HK-0003-TP	3	194780214	194799732	49	-0.384045
GLSS-HK-0003-TP	3	194800143	194808819	19	-0.205402
GLSS-HK-0003-TP	3	194820041	194829770	34	-0.08543
GLSS-HK-0003-TP	3	194830035	195319711	315	-0.266867
GLSS-HK-0003-TP	3	195342064	195359904	67	0.026889
GLSS-HK-0003-TP	3	195360070	195419790	264	0.104463
GLSS-HK-0003-TP	3	195419926	195424611	48	0.020202
GLSS-HK-0003-TP	3	195424780	195449911	157	0.044373
GLSS-HK-0003-TP	3	195450037	195617807	210	-0.252592
GLSS-HK-0003-TP	3	195693150	195709998	66	-0.126356
GLSS-HK-0003-TP	3	195720432	196459709	303	-0.218051
GLSS-HK-0003-TP	3	196461169	196489474	20	-0.054161
GLSS-HK-0003-TP	3	196495363	197849255	530	-0.272813
GLSS-HK-0003-TP	3	197850681	197856830	43	-0.404057
GLSS-HK-0003-TP	4	25320	58688	146	0.143919
GLSS-HK-0003-TP	4	60210	68617	61	0.042937
GLSS-HK-0003-TP	4	117932	1266742	454	0.067934
GLSS-HK-0003-TP	4	1269848	1350803	172	0.15648
GLSS-HK-0003-TP	4	1352685	1707447	280	0.060166
GLSS-HK-0003-TP	4	1711404	1728381	28	0.223861
GLSS-HK-0003-TP	4	1731126	2809608	582	0.034534
GLSS-HK-0003-TP	4	2821323	3469589	235	0.05451
GLSS-HK-0003-TP	4	3470088	3474267	10	0.261705
GLSS-HK-0003-TP	4	3493109	3815480	426	0.014485
GLSS-HK-0003-TP	4	3816628	3817038	16	-0.022252
GLSS-HK-0003-TP	4	3817065	5962587	2065	-0.006905
GLSS-HK-0003-TP	4	5988268	6005995	14	-0.024257
GLSS-HK-0003-TP	4	6028838	6638294	469	-0.008147
GLSS-HK-0003-TP	4	6640703	6729301	86	0.084256
GLSS-HK-0003-TP	4	6730272	7029939	173	0.047055
GLSS-HK-0003-TP	4	7032924	7070496	49	0.120557
GLSS-HK-0003-TP	4	7071259	7429553	337	0.012466
GLSS-HK-0003-TP	4	7431202	7865702	467	0.020191
GLSS-HK-0003-TP	4	7865717	7865741	3	0.049873
GLSS-HK-0003-TP	4	7865748	9068485	812	0.011024
GLSS-HK-0003-TP	4	9117213	9119122	2	0.600166
GLSS-HK-0003-TP	4	9370544	10096020	916	-0.01071
GLSS-HK-0003-TP	4	10102736	10129537	17	0.138763
GLSS-HK-0003-TP	4	10131932	12109972	1857	-0.006605
GLSS-HK-0003-TP	4	12121686	12129798	32	0.155586
GLSS-HK-0003-TP	4	12132850	12599870	483	0.029473
GLSS-HK-0003-TP	4	12600060	15279785	1467	-0.002404
GLSS-HK-0003-TP	4	15280199	15289721	22	0.13468
GLSS-HK-0003-TP	4	15290132	15648085	352	-0.025475
GLSS-HK-0003-TP	4	15650945	15706790	61	0.180706
GLSS-HK-0003-TP	4	15711933	25159180	6418	-0.008064
GLSS-HK-0003-TP	4	25162256	25179562	11	0.156047
GLSS-HK-0003-TP	4	25180591	26069996	691	-0.001209
GLSS-HK-0003-TP	4	26071161	26081846	10	0.239761
GLSS-HK-0003-TP	4	26134258	26849964	254	-0.014855
GLSS-HK-0003-TP	4	26850653	26877271	22	0.149344
GLSS-HK-0003-TP	4	26881854	37789987	5455	0.022835
GLSS-HK-0003-TP	4	37791790	38809379	761	0.027856
GLSS-HK-0003-TP	4	38820986	39039862	287	0.011765
GLSS-HK-0003-TP	4	39043997	39049568	12	0.191242
GLSS-HK-0003-TP	4	39051122	39178844	245	0.010171
GLSS-HK-0003-TP	4	39180417	39189752	7	0.18702
GLSS-HK-0003-TP	4	39191754	39626730	390	-0.008532
GLSS-HK-0003-TP	4	39637826	40739635	573	0.014828
GLSS-HK-0003-TP	4	40742514	44959761	2062	0.000846
GLSS-HK-0003-TP	4	44960049	44969737	45	0.155789
GLSS-HK-0003-TP	4	44980038	48329731	1836	-0.001635
GLSS-HK-0003-TP	4	48330037	48349942	25	0.149698
GLSS-HK-0003-TP	4	48350757	49093391	484	-0.01742
GLSS-HK-0003-TP	4	49093415	49263536	142	-0.047252
GLSS-HK-0003-TP	4	49510184	49519776	7	0.811142
GLSS-HK-0003-TP	4	49530147	49555329	38	0.286585
GLSS-HK-0003-TP	4	49570387	52715940	101	0.261625
GLSS-HK-0003-TP	4	52727094	54229787	992	-0.021944
GLSS-HK-0003-TP	4	54232668	54249273	15	0.21479
GLSS-HK-0003-TP	4	54250207	56409254	1278	-0.025786
GLSS-HK-0003-TP	4	56410788	58124082	954	0.002163
GLSS-HK-0003-TP	4	58132897	58249668	325	-0.045051
GLSS-HK-0003-TP	4	58250539	58251056	2	-0.462516
GLSS-HK-0003-TP	4	58270039	68264417	5885	0.028079
GLSS-HK-0003-TP	4	68264432	68264786	8	0.082505
GLSS-HK-0003-TP	4	68264838	68264840	2	0.082505
GLSS-HK-0003-TP	4	68264873	68265193	8	0.082505
GLSS-HK-0003-TP	4	68265202	68265658	10	0.082505
GLSS-HK-0003-TP	4	68265772	68266638	10	0.082505
GLSS-HK-0003-TP	4	68266662	68266662	1	0.082505
GLSS-HK-0003-TP	4	68266712	68266803	5	0.082505
GLSS-HK-0003-TP	4	68286063	72561318	2172	0.005445
GLSS-HK-0003-TP	4	72562329	73779845	1101	0.015541
GLSS-HK-0003-TP	4	73780228	74432206	212	-0.037894
GLSS-HK-0003-TP	4	74466132	74555477	101	0.060522
GLSS-HK-0003-TP	4	74560484	74609959	88	0.191001
GLSS-HK-0003-TP	4	74610581	77909034	2570	-0.00717
GLSS-HK-0003-TP	4	77910530	77919925	45	0.143815
GLSS-HK-0003-TP	4	77920568	81089541	1836	-0.050855
GLSS-HK-0003-TP	4	81100384	81129587	36	0.139185
GLSS-HK-0003-TP	4	81130181	83283819	1001	-0.020085
GLSS-HK-0003-TP	4	83295916	83299013	11	0.194539
GLSS-HK-0003-TP	4	83301593	87497923	1672	0.005297
GLSS-HK-0003-TP	4	87500298	87918749	170	-0.009268
GLSS-HK-0003-TP	4	87920020	87978626	44	0.102077
GLSS-HK-0003-TP	4	88003738	99839790	6423	0.016016
GLSS-HK-0003-TP	4	99840089	99856764	17	0.117958
GLSS-HK-0003-TP	4	99860368	103418957	2815	-0.00849
GLSS-HK-0003-TP	4	103423326	108319617	2098	0.021303
GLSS-HK-0003-TP	4	108320357	111629934	2166	-0.009626
GLSS-HK-0003-TP	4	111632166	113229473	823	0.012397
GLSS-HK-0003-TP	4	113230540	122609867	4600	0.011263
GLSS-HK-0003-TP	4	122611285	122618665	26	0.221816
GLSS-HK-0003-TP	4	122622446	129358877	3454	0.014163
GLSS-HK-0003-TP	4	129363270	130019663	386	0.023964
GLSS-HK-0003-TP	4	130020791	141169527	5421	0.031449
GLSS-HK-0003-TP	4	141171180	141179579	12	0.148685
GLSS-HK-0003-TP	4	141180070	143009966	1068	-0.032691
GLSS-HK-0003-TP	4	143010084	143019518	52	0.130006
GLSS-HK-0003-TP	4	143020338	144789913	933	-0.01952
GLSS-HK-0003-TP	4	144790102	144799840	31	0.088598
GLSS-HK-0003-TP	4	144835911	144914893	42	-0.207465
GLSS-HK-0003-TP	4	144920083	144928052	33	-0.056402
GLSS-HK-0003-TP	4	144929421	145029887	113	0.012107
GLSS-HK-0003-TP	4	145030190	146919032	1209	-0.008334
GLSS-HK-0003-TP	4	146921069	148799672	882	0.011543
GLSS-HK-0003-TP	4	148802554	149357475	424	-0.028706
GLSS-HK-0003-TP	4	149360115	151017411	598	-0.002357
GLSS-HK-0003-TP	4	151019428	154569264	1918	-0.001719
GLSS-HK-0003-TP	4	154570981	154654665	85	0.044327
GLSS-HK-0003-TP	4	154730306	166579839	6772	0.005039
GLSS-HK-0003-TP	4	166580277	169179675	1133	0.020273
GLSS-HK-0003-TP	4	169180307	176942410	3852	0.012529
GLSS-HK-0003-TP	4	176945427	179019882	1547	0.022915
GLSS-HK-0003-TP	4	179020579	180497015	796	0.049118
GLSS-HK-0003-TP	4	180499846	180539561	67	0.151924
GLSS-HK-0003-TP	4	180570932	181979722	1096	0.013348
GLSS-HK-0003-TP	4	181993234	185242571	3110	-0.004296
GLSS-HK-0003-TP	4	185251371	186828146	1100	0.024641
GLSS-HK-0003-TP	4	186830174	187109866	344	-0.02939
GLSS-HK-0003-TP	4	187110096	187119701	23	0.118684
GLSS-HK-0003-TP	4	187120625	189289839	1641	0.001694
GLSS-HK-0003-TP	4	189290646	190869996	956	0.021232
GLSS-HK-0003-TP	4	190870920	191027695	213	0.073847
GLSS-HK-0003-TP	4	191027734	191039886	61	0.034146
GLSS-HK-0003-TP	5	184106	349550	27	0.034147
GLSS-HK-0003-TP	5	360543	479905	117	0.09959
GLSS-HK-0003-TP	5	526078	1388901	339	0.052933
GLSS-HK-0003-TP	5	1391161	2659755	965	0.019709
GLSS-HK-0003-TP	5	2660624	6628464	3414	0.012611
GLSS-HK-0003-TP	5	6630993	6639329	28	0.215449
GLSS-HK-0003-TP	5	6640049	10239791	3111	0.014436
GLSS-HK-0003-TP	5	10240321	10549073	261	0.078131
GLSS-HK-0003-TP	5	10550570	10647055	80	0.153939
GLSS-HK-0003-TP	5	10658694	10719132	65	0.021223
GLSS-HK-0003-TP	5	10720032	10768229	58	0.131156
GLSS-HK-0003-TP	5	10777617	10819285	40	0.035568
GLSS-HK-0003-TP	5	10822175	21269996	6298	0.013472
GLSS-HK-0003-TP	5	21479448	21496343	13	-0.771815
GLSS-HK-0003-TP	5	21510015	21519882	55	0.031227
GLSS-HK-0003-TP	5	21543207	31899994	4800	0.034025
GLSS-HK-0003-TP	5	31900372	32607571	637	0.016645
GLSS-HK-0003-TP	5	32614318	34175256	1146	-0.009915
GLSS-HK-0003-TP	5	34180054	34197142	13	-0.586953
GLSS-HK-0003-TP	5	34414438	38859556	2409	-0.009626
GLSS-HK-0003-TP	5	38870079	39229860	175	0.06964
GLSS-HK-0003-TP	5	39230126	40669184	1276	0.00189
GLSS-HK-0003-TP	5	40670007	40688059	17	0.184384
GLSS-HK-0003-TP	5	40690661	42939436	890	-0.006643
GLSS-HK-0003-TP	5	42940230	42959880	39	0.094581
GLSS-HK-0003-TP	5	42961213	42989321	38	-0.005431
GLSS-HK-0003-TP	5	42990378	43078262	86	0.154332
GLSS-HK-0003-TP	5	43091973	45928918	717	0.031492
GLSS-HK-0003-TP	5	45930342	46399907	975	-0.085777
GLSS-HK-0003-TP	5	49430022	49437388	55	-0.139302
GLSS-HK-0003-TP	5	49437404	49437404	1	-0.139302
GLSS-HK-0003-TP	5	49437420	49440597	44	-0.139302
GLSS-HK-0003-TP	5	49440605	49440721	3	-0.094828
GLSS-HK-0003-TP	5	49440725	49440809	8	-0.094828
GLSS-HK-0003-TP	5	49440841	49440841	1	-0.094828
GLSS-HK-0003-TP	5	49440893	49440940	2	-0.094828
GLSS-HK-0003-TP	5	49440945	49440947	2	-0.094828
GLSS-HK-0003-TP	5	49440950	49440950	1	-0.094828
GLSS-HK-0003-TP	5	49440965	49441161	8	-0.094828
GLSS-HK-0003-TP	5	49441211	49469156	104	-0.1275
GLSS-HK-0003-TP	5	49470083	49488410	52	-0.196706
GLSS-HK-0003-TP	5	49490541	53808799	3266	-0.005339
GLSS-HK-0003-TP	5	53810378	53908950	73	0.10412
GLSS-HK-0003-TP	5	53910732	61599769	4264	-0.001815
GLSS-HK-0003-TP	5	61600367	62089592	400	0.005216
GLSS-HK-0003-TP	5	62100299	64319750	1155	0.018706
GLSS-HK-0003-TP	5	64322549	64909487	528	0.00916
GLSS-HK-0003-TP	5	64910392	64929314	38	0.107749
GLSS-HK-0003-TP	5	64930878	65225485	273	0.026614
GLSS-HK-0003-TP	5	65231058	66959944	698	-0.000136
GLSS-HK-0003-TP	5	66960534	66969839	23	0.132723
GLSS-HK-0003-TP	5	66970348	72039858	2144	-0.001023
GLSS-HK-0003-TP	5	72040659	72869138	794	0.009534
GLSS-HK-0003-TP	5	72870517	74608732	895	-0.006432
GLSS-HK-0003-TP	5	74611233	74639259	23	0.221173
GLSS-HK-0003-TP	5	74640490	79688887	3328	0.000285
GLSS-HK-0003-TP	5	79691220	79696405	13	0.239743
GLSS-HK-0003-TP	5	79724539	84238927	1888	0.00871
GLSS-HK-0003-TP	5	84260629	84308812	106	0.103712
GLSS-HK-0003-TP	5	84321237	85559038	918	0.047293
GLSS-HK-0003-TP	5	85601495	90559369	1599	0.014829
GLSS-HK-0003-TP	5	90570693	90579633	14	0.31121
GLSS-HK-0003-TP	5	90580370	90677770	92	0.13222
GLSS-HK-0003-TP	5	90680468	95144746	1526	0.01803
GLSS-HK-0003-TP	5	95154210	95219581	58	0.132471
GLSS-HK-0003-TP	5	95221337	96394776	646	-0.009918
GLSS-HK-0003-TP	5	96402777	98479728	992	0.0119
GLSS-HK-0003-TP	5	98481392	102079381	1522	0.025977
GLSS-HK-0003-TP	5	102080890	102447646	490	0.033863
GLSS-HK-0003-TP	5	102450417	102479503	32	0.145083
GLSS-HK-0003-TP	5	102484399	103192582	472	0.024745
GLSS-HK-0003-TP	5	103251884	103535621	100	0.096111
GLSS-HK-0003-TP	5	103680467	109069849	2008	0.018562
GLSS-HK-0003-TP	5	109070478	111099156	1031	0.007493
GLSS-HK-0003-TP	5	111100771	112759614	511	-0.024078
GLSS-HK-0003-TP	5	112760874	113489789	455	0.00663
GLSS-HK-0003-TP	5	113490355	113499189	28	0.139055
GLSS-HK-0003-TP	5	113500536	120428942	3388	0.015574
GLSS-HK-0003-TP	5	120430525	123979806	1828	0.005599
GLSS-HK-0003-TP	5	123980764	124479936	388	0.023686
GLSS-HK-0003-TP	5	124480131	130659758	3767	0.002489
GLSS-HK-0003-TP	5	130666955	131563683	203	0.007215
GLSS-HK-0003-TP	5	131572476	131599647	35	0.109844
GLSS-HK-0003-TP	5	131600589	131689638	121	0.040666
GLSS-HK-0003-TP	5	131691176	131839618	186	0.137565
GLSS-HK-0003-TP	5	131840082	132389687	299	0.025427
GLSS-HK-0003-TP	5	132390583	132517892	120	-0.03441
GLSS-HK-0003-TP	5	132521908	133559757	862	0.006568
GLSS-HK-0003-TP	5	133560646	133568505	15	0.220048
GLSS-HK-0003-TP	5	133574649	135110000	844	0.018074
GLSS-HK-0003-TP	5	135120901	135139273	39	0.146646
GLSS-HK-0003-TP	5	135140124	139679554	1505	0.006407
GLSS-HK-0003-TP	5	139681336	140598543	111	0.091063
GLSS-HK-0003-TP	5	140620792	141818287	483	0.031157
GLSS-HK-0003-TP	5	141822539	141849350	52	-0.079455
GLSS-HK-0003-TP	5	141850026	142090022	206	0.007722
GLSS-HK-0003-TP	5	142092130	142191757	39	0.146237
GLSS-HK-0003-TP	5	142212649	146255753	1459	0.007949
GLSS-HK-0003-TP	5	146260077	146279332	7	-0.231476
GLSS-HK-0003-TP	5	146282105	147004228	456	0.004091
GLSS-HK-0003-TP	5	147016335	150229801	2531	0.008022
GLSS-HK-0003-TP	5	150230950	150393091	184	0.016745
GLSS-HK-0003-TP	5	150408711	150516194	92	0.112174
GLSS-HK-0003-TP	5	150548494	150639980	34	0.048987
GLSS-HK-0003-TP	5	150640733	151749902	379	-0.003505
GLSS-HK-0003-TP	5	151750504	152473625	278	0.011143
GLSS-HK-0003-TP	5	152480506	154059845	898	-0.00243
GLSS-HK-0003-TP	5	154060180	154069785	21	0.118384
GLSS-HK-0003-TP	5	154070168	156279593	936	-0.018724
GLSS-HK-0003-TP	5	156280556	156289832	14	-0.189786
GLSS-HK-0003-TP	5	156290971	157795692	1215	-0.007871
GLSS-HK-0003-TP	5	157801785	157819991	39	0.122399
GLSS-HK-0003-TP	5	157820602	162709786	3243	-0.006753
GLSS-HK-0003-TP	5	162710577	163236706	111	0.013317
GLSS-HK-0003-TP	5	163408924	163419352	40	-0.210768
GLSS-HK-0003-TP	5	163420032	169689519	3924	-0.013583
GLSS-HK-0003-TP	5	169692291	169769360	31	0.179892
GLSS-HK-0003-TP	5	169773496	170809121	688	-0.013466
GLSS-HK-0003-TP	5	170810098	170819887	15	0.141058
GLSS-HK-0003-TP	5	170840225	171589247	423	0.001294
GLSS-HK-0003-TP	5	171590162	171617824	39	0.227396
GLSS-HK-0003-TP	5	171620413	172189805	220	0.005497
GLSS-HK-0003-TP	5	172192868	172209023	28	0.32547
GLSS-HK-0003-TP	5	172210506	172219657	17	0.062654
GLSS-HK-0003-TP	5	172220237	172239986	26	0.194921
GLSS-HK-0003-TP	5	172241878	175109645	2012	-0.00496
GLSS-HK-0003-TP	5	175112323	175123400	16	0.162253
GLSS-HK-0003-TP	5	175181667	175355185	153	-0.014614
GLSS-HK-0003-TP	5	175355325	175367244	43	-0.046512
GLSS-HK-0003-TP	5	175367573	176419802	451	-0.011242
GLSS-HK-0003-TP	5	176424035	176435981	14	0.20069
GLSS-HK-0003-TP	5	176440185	178049444	551	0.023035
GLSS-HK-0003-TP	5	178051073	178079970	61	0.055668
GLSS-HK-0003-TP	5	178080442	178438959	283	-0.030468
GLSS-HK-0003-TP	5	178441404	178459426	45	0.129769
GLSS-HK-0003-TP	5	178461487	179028688	314	0.022357
GLSS-HK-0003-TP	5	179042971	179289895	69	0.111687
GLSS-HK-0003-TP	5	179295060	179409613	35	0.00905
GLSS-HK-0003-TP	5	179411289	180609608	860	0.011587
GLSS-HK-0003-TP	5	180610765	180708937	111	0.13114
GLSS-HK-0003-TP	6	211783	256281	68	-0.039816
GLSS-HK-0003-TP	6	256592	372804	280	0.028804
GLSS-HK-0003-TP	6	372979	1049358	740	0.006464
GLSS-HK-0003-TP	6	1050172	1113375	36	-0.090927
GLSS-HK-0003-TP	6	1134639	1797228	628	0.009019
GLSS-HK-0003-TP	6	1800208	2759913	850	0.009188
GLSS-HK-0003-TP	6	2760245	2947783	254	0.068464
GLSS-HK-0003-TP	6	2950980	3030508	128	0.131435
GLSS-HK-0003-TP	6	3032465	4017145	740	0.041891
GLSS-HK-0003-TP	6	4019416	4029202	16	0.153891
GLSS-HK-0003-TP	6	4030122	5258941	802	0.001828
GLSS-HK-0003-TP	6	5260505	5264209	24	0.179445
GLSS-HK-0003-TP	6	5281865	6446712	951	-0.004143
GLSS-HK-0003-TP	6	6450418	7316362	713	0.037325
GLSS-HK-0003-TP	6	7320020	7689905	191	-0.023406
GLSS-HK-0003-TP	6	7690216	7708812	29	0.091406
GLSS-HK-0003-TP	6	7710228	14539891	4090	-0.004877
GLSS-HK-0003-TP	6	14540495	14549785	15	0.139736
GLSS-HK-0003-TP	6	14550300	15059299	332	-0.013482
GLSS-HK-0003-TP	6	15062945	15239827	225	-0.008013
GLSS-HK-0003-TP	6	15240005	15269954	50	0.122042
GLSS-HK-0003-TP	6	15271109	15546354	108	0.056115
GLSS-HK-0003-TP	6	15550658	16679569	891	-0.008612
GLSS-HK-0003-TP	6	16680035	16758425	94	0.189269
GLSS-HK-0003-TP	6	16771949	17019426	231	-0.009059
GLSS-HK-0003-TP	6	17020510	18267900	690	0.000902
GLSS-HK-0003-TP	6	18270644	18789964	409	-0.016238
GLSS-HK-0003-TP	6	18790105	18799791	23	0.166345
GLSS-HK-0003-TP	6	18800010	20396953	836	-0.004633
GLSS-HK-0003-TP	6	20400383	20409775	5	0.330966
GLSS-HK-0003-TP	6	20413721	22368828	949	-0.012256
GLSS-HK-0003-TP	6	22371990	24159636	1224	0.008107
GLSS-HK-0003-TP	6	24160346	26008876	1604	-0.014286
GLSS-HK-0003-TP	6	26012984	26119459	62	0.026771
GLSS-HK-0003-TP	6	26121002	26208367	53	0.132184
GLSS-HK-0003-TP	6	26317785	27439125	291	-0.007075
GLSS-HK-0003-TP	6	27440004	27467745	23	0.200193
GLSS-HK-0003-TP	6	27470113	28299882	689	0.002046
GLSS-HK-0003-TP	6	28300316	28309753	27	0.178512
GLSS-HK-0003-TP	6	28310615	29708522	622	-0.010176
GLSS-HK-0003-TP	6	29709445	29709628	16	-0.066889
GLSS-HK-0003-TP	6	29710380	29739000	187	0.113212
GLSS-HK-0003-TP	6	29740548	29760799	148	0.01417
GLSS-HK-0003-TP	6	29760996	29769717	222	0.04656
GLSS-HK-0003-TP	6	29769950	29789861	394	0.129321
GLSS-HK-0003-TP	6	29790563	29837940	364	0.013305
GLSS-HK-0003-TP	6	29838061	29839502	28	0.035265
GLSS-HK-0003-TP	6	29850102	29881625	593	0.42119
GLSS-HK-0003-TP	6	29881679	29888621	104	0.409544
GLSS-HK-0003-TP	6	29888786	29920713	440	0.36729
GLSS-HK-0003-TP	6	29922232	29929360	158	0.115702
GLSS-HK-0003-TP	6	29930402	29943490	67	0.249703
GLSS-HK-0003-TP	6	29943579	29950163	326	0.206016
GLSS-HK-0003-TP	6	29950258	29953803	56	0.221965
GLSS-HK-0003-TP	6	29953988	29959996	429	0.221965
GLSS-HK-0003-TP	6	29960005	29967696	175	0.033537
GLSS-HK-0003-TP	6	29968080	30029109	226	0.000481
GLSS-HK-0003-TP	6	30030789	30039901	28	0.231633
GLSS-HK-0003-TP	6	30040008	30049875	31	0.102344
GLSS-HK-0003-TP	6	30050621	30409543	706	-0.029449
GLSS-HK-0003-TP	6	30411903	30449674	102	0.039219
GLSS-HK-0003-TP	6	30450619	30755933	156	0.165511
GLSS-HK-0003-TP	6	30760527	30849822	303	0.038862
GLSS-HK-0003-TP	6	30850142	30889120	86	0.147881
