Gene	TCGA-19-4065	GLSS-HF-B972	GLSS-19-0266	GLSS-MD-0023	GLSS-HF-6658	GLSS-CU-R019	GLSS-HF-2548	GLSS-HF-3050	GLSS-19-0268	GLSS-SM-R093	GLSS-19-0271	GLSS-CU-R004	GLSS-19-0273	GLSS-SM-R063	GLSS-CU-P102	GLSS-19-0270	GLSS-MD-LP04	GLSS-MD-0022	GLSS-19-0272	GLSS-SM-R103	GLSS-SM-R080	GLSS-SM-R066	GLSS-SM-R088	GLSS-MD-0035	TCGA-06-0125	GLSS-19-0274	GLSS-HF-57AE	GLSS-19-0267	GLSS-HF-EE74	GLSS-HF-6504	TCGA-06-0210	GLSS-19-0277	GLSS-SM-R060	GLSS-19-0276	GLSS-SM-R068	GLSS-19-0278	GLSS-19-0280	GLSS-HK-0003	GLSS-CU-P069	GLSS-HF-DF35	GLSS-CU-P055	GLSS-MD-0042	TCGA-14-1034	GLSS-CU-P003	GLSS-SM-R064	GLSS-SM-R083	TCGA-19-0957	GLSS-19-0275	GLSS-HK-0001	GLSS-19-0269	GLSS-CU-P046	GLSS-MD-0026	GLSS-SM-R065	GLSS-HF-9A7A
FANCD2	2.8228353E-5	0.0	0.0	0.001731425	0.0	1.0458452E-5	4.5186844E-5	0.0	3.814602E-4	0.010140642	5.3858943E-4	0.0	0.0	8.7897424E-5	0.0	3.8418124E-4	2.869765E-4	0.0	0.0050560837	0.007863708	6.9966754E-6	7.285762E-5	0.0	7.836624E-6	0.0	1.898574E-4	0.0	3.5613598E-4	1.4050048E-5	0.0	1.7253153E-5	0.014377211	3.4045093E-4	5.181095E-4	0.0010050682	0.0	0.0	4.8841575E-5	0.0	3.0205203E-5	3.5758385E-6	0.0	0.0	0.0	0.0062466855	0.0	6.6585024E-4	0.0012141643	0.0	3.2110638E-6	0.0	3.6644797E-6	0.005505568	0.0
FEZF1	0.0	0.0	0.0	0.0	0.0	0.0	1.0237106E-5	0.0	0.0	1.107082E-5	0.0	0.0	0.0	0.0	3.8775797E-6	0.0	0.0	0.0	0.0	4.1205395E-4	0.0	7.9984944E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0551731E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015442589	0.0
FGFR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FIP1L1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLI1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOSL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.7787165E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0094763E-5	0.0	0.0	0.0	0.0	0.0014556734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8625358E-4	0.0
FOSL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXE1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FOXH1	0.24364361	0.0640975	0.012458219	0.003330164	0.05538289	0.032967117	0.09739325	0.15319678	1.5507496E-5	0.037852526	0.0016658534	0.0	0.003360525	0.39753848	0.02742258	5.950017E-4	0.29863313	0.002319325	0.0025435574	0.4507759	3.6079978E-6	0.0018191445	0.027552698	0.0	0.002239675	0.0015196565	0.01826067	7.4951723E-4	0.14947261	0.047868356	0.12762077	1.0283871E-4	0.0017434363	0.0049246605	0.0030570962	0.0013085125	7.8241347E-4	0.06462789	0.026506828	0.06634955	4.3792947E-4	5.8421295E-4	4.5964527E-5	0.020729324	0.35686824	0.05386404	0.0027036266	9.476174E-4	0.24550466	5.589564E-4	0.14347807	2.4281999E-5	0.39745155	0.0061138067
FOXJ2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FOXK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0073238397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024115243	0.0	6.0027547E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018294767	9.167873E-5	0.0	0.0	0.0	0.0	0.0	0.0	3.4693567E-5	0.0
FOXK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXN3	2.8177215E-5	0.14383791	1.0624209E-4	0.0014032547	0.42313945	3.024429E-4	1.0649802E-4	0.0026589422	7.156078E-6	0.019416261	0.0022554302	0.0	1.454942E-4	1.2163646E-4	0.117243744	0.0020752205	0.7081149	2.0572495E-4	0.0017859045	0.0	0.0013012897	2.7986875E-4	0.0	3.988145E-6	0.0011054131	0.0012000923	0.121219136	0.001141054	1.3052218E-4	0.08962707	7.010876E-6	0.0031331358	0.0	0.0054028463	0.005740668	0.003107718	3.3059398E-6	0.017496476	0.010292805	0.006859879	2.6485353E-4	1.8320614E-5	0.0	0.0	6.245031E-4	1.0466373E-5	0.0018495712	0.0058341366	0.0	0.002348756	1.747855E-5	0.0	0.029947504	0.0
FOXO1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9750943E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXO3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6507472E-6	0.0	0.0024497027	0.0	3.728228E-4	0.0	0.10046557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.276192E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006751387	0.0
FOXP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXP2	0.0	0.0	0.0	1.03575105E-4	0.0	0.0	0.0	0.0	0.0	2.5977436E-4	0.0	1.1131243E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06745939	0.0	0.004768592	0.0	3.277623E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.684311E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008242759	3.4739522E-4	0.0	0.0	0.0	0.0	0.0	0.0	6.960051E-4	0.0
FOXP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0201903E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FXR1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GABPA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABPB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GATA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GATA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GATA3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GATA4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GATA6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GATAD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GATAD2A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GATAD2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GFI1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GFI1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9019593E-4	5.0041344E-5	2.3324527E-4	0.0	1.0302148E-5	0.0	7.603548E-6	0.0022232507	0.0	0.0	4.6940814E-4	4.2861275E-4	3.6893812E-6	1.0020972E-4	0.0	3.970615E-6	0.0	6.520675E-4	0.0	0.0	0.0	0.0	0.0	3.646156E-4	0.0	0.0	0.0	0.0	0.0	0.0058256015	0.0	3.0149882E-5	0.0	0.0	0.0	0.0	0.10529511	0.002626563	1.3869036E-5	2.1677399E-5	0.0	6.434695E-6	0.0	0.0	0.004500285	0.0
GLI2	0.71644044	0.5909582	0.8759136	0.93630534	0.8895408	0.5489108	0.23105592	0.8794005	0.8095049	0.8656869	0.80178565	0.8473226	0.6744	0.5280156	0.24461336	0.5874688	0.6764625	0.8313078	0.81429964	0.9319479	0.306086	0.9822095	0.6046962	0.02574348	0.15175126	0.47091052	0.96693075	0.8120148	0.44749677	0.624534	0.63994044	0.67917687	0.6478996	0.77627987	0.19429068	0.26663804	0.7584093	0.56489646	0.6687028	0.7093485	0.48045063	0.95965016	0.20499957	0.7314537	0.54345167	0.62805367	0.21943794	0.12809011	0.14488995	0.6500907	0.5156571	0.82058674	0.7153071	0.46997017
GLI4	2.4094578E-4	0.0	2.985801E-4	0.020330606	2.3634762E-5	0.00229452	4.0600356E-4	0.008407465	3.946611E-5	0.015708841	3.7943341E-6	0.6491669	2.7189535E-5	0.0	0.059105787	0.0083377715	0.0042702137	0.0035195996	1.2771037E-4	0.073913455	0.001786967	0.36473995	0.00957997	0.08861473	4.1862604E-5	4.5539718E-4	2.1411215E-4	1.8029976E-4	3.4020824E-5	3.8426497E-4	3.8126804E-4	7.409092E-5	0.071109205	4.8943184E-4	0.06280643	0.002999119	9.530711E-5	0.0024886213	0.004301251	3.414358E-6	1.6886579E-5	0.019840864	0.0012911177	6.5401855E-6	0.029604333	0.090236165	0.0010433163	7.596953E-5	3.4198138E-6	9.79858E-6	1.0041793E-4	6.369694E-4	0.050864816	2.0005871E-5
GLIS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLIS2	3.345238E-4	0.016834365	0.041107155	0.044009063	0.020424347	0.0627547	0.0017363102	0.116429314	0.104100145	0.018269368	0.12608111	0.018900132	0.046994377	0.015095726	0.0035722335	0.048607484	0.006967454	0.02503812	0.08916663	0.50128996	0.0033325157	0.392162	6.398269E-4	0.9630126	0.024220074	0.191804	3.9699757E-5	0.0029911697	0.171385	0.003720031	3.7201657E-4	0.017545886	0.046896577	0.00459575	0.05172866	0.04721286	0.011266243	0.15502569	0.06076991	0.07907122	0.0436063	0.02896137	0.004222251	0.028085172	0.1361152	0.043934926	0.15672438	0.054108117	0.014843692	0.015339966	0.020806642	0.12925605	0.39415514	0.0029655583
GLIS3	0.097828	0.0023178835	0.035054546	0.11439498	0.0021385355	0.01038833	0.04842833	0.057017274	8.552915E-4	0.011774904	0.032083787	0.1974383	0.03853893	0.0012387192	0.011182604	0.084061615	0.0	0.11648602	0.06649397	0.94619036	0.024574885	0.54542166	0.0024461565	0.1837918	0.0048428555	0.09981116	7.5502327E-4	0.0117126955	0.021668302	0.009527701	0.0066981716	0.001189375	0.0025528634	0.0048543527	0.0666605	0.0096634105	0.0057917875	0.27718988	0.18448372	0.24163607	0.049112078	0.13329902	0.06528251	1.15786825E-4	0.41915253	0.7262008	0.08739834	0.0011325126	1.6294543E-5	0.0026858638	8.051187E-4	0.022757249	0.39883482	7.127745E-4
GMEB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8032435E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8017413E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GMEB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GREB1	0.17347187	0.04763121	0.024744228	0.022119863	0.06038564	0.021593103	0.0018839347	0.22540464	0.05525129	0.009099781	0.0010064071	1.11942434E-4	0.004119719	0.028178213	0.03956325	0.058870073	0.21939728	0.0010239391	0.0019696425	0.1221034	0.06991437	3.6887816E-6	0.04570925	1.20277335E-4	0.0065519707	0.079197034	0.0070720976	0.15425438	0.25141555	6.688495E-4	0.007927799	0.02780858	0.0028587615	0.03509992	0.019939518	0.018966144	0.010408697	0.012892918	0.009456985	0.24218568	0.009771525	0.0063883425	1.655647E-5	0.0019570705	0.7332597	0.015659364	0.101416044	0.030978875	0.035621002	0.031657193	0.067714274	0.31040296	0.0018905628	0.008208444
GRHL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRHL3	0.30560523	0.013424881	0.0	0.0	4.5020966E-4	0.109813385	0.0094888	0.057013366	0.0	8.144953E-4	0.0	0.0	0.0	0.03692165	1.0736062E-4	0.0	0.0048920745	1.0728533E-5	0.0	0.0	0.0055142897	0.0	0.004870073	0.114855155	0.02507489	0.0	0.0030152572	0.0	0.02957095	0.0016887867	0.024419243	0.0	0.0	0.0	0.0	0.0	0.0	0.003920756	0.0017968643	0.012292121	0.0	0.19382122	6.5472036E-6	3.9564682E-5	0.06825535	0.0	0.0	0.0	0.02245832	0.0	0.0035061876	0.040433194	0.20125827	8.0236356E-4
GTF2F1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTF3C2	0.0	0.0	0.0	7.236481E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.461538E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1413E-5	0.0	0.002824894	0.0	0.02169832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7148425E-6	0.0	1.9134175E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7700084E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.191465E-5	0.0
GTF3C5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025790452	0.0	9.019636E-5	0.0	4.9452217E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.18797325E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8416783E-5	0.0
H2AFZ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HAND1	0.3304139	0.20402193	0.062300198	0.07945962	0.05445194	0.025117854	0.29374784	0.065917395	0.06368691	0.27949357	0.003663428	0.23368369	0.030377764	0.14003718	0.29875466	0.08306662	0.22828312	0.19145188	0.56530654	0.26152733	0.17543331	0.6419552	0.58477837	0.039554883	0.21928036	0.120584674	0.61203253	0.116854966	0.08885702	0.070504956	0.038256373	0.16926536	0.80302614	0.40636405	0.03246977	0.21303387	0.008483888	0.010214848	0.2885	0.7576545	0.25223097	0.6450126	0.6026797	0.006174914	0.3031545	0.1956786	0.8859011	0.6955706	0.0026556728	0.2318966	0.37359548	0.09125141	0.24335328	0.20850214
HAND2	4.4762426E-5	8.9345674E-5	0.0	0.0	0.0	0.0	6.936863E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004156613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003927124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021886164	0.0
HBP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1277704E-6	0.0	0.0	0.0	2.6798E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
