Gene	outputs_absolute	AD20	AD21	AD22	AD23	Camb10	Camb12	Camb13	Camb2	Camb4	Camb7	Camb8	Camb9	H043_4PGF	H043_5VWP	H043_63R6	H043_6F91	H043_BU96	H043_D9MRCY	H043_DSX2	H043_GESMJV	H043_GKS176	H043_LNWEGT	H043_N7LCPV	H043_PWC258	H043_W99H5K	H043_XACH	H043_XG4KY2	H043_ZMHY	HF2829	HF2919	HF2934	HF2998	HF3162	K06	K12	K14	K15	K16	K17	K20	K21	K22	K24	K26	K27	K30	K32	K34	K36	K37	Leeds101	Leeds105	Leeds106	Leeds28	Preston10	Preston16	Preston22	Preston24	Preston27	Preston30	Preston34	Preston36	Preston5	Preston7	R001	R002	R003	R005	R006	R007	R008	R009	R010	R095	R099	R100	R101	R102	R104	R106	R107	R108	R109	R110	R111	R112	R113	s123	s139	s151	s181	s245	s259	s279	s295	s309	s326	s341	s357	s383	s402	Walton10	Walton14	Walton19	Walton2	Walton3	Walton43	Walton46	Walton50	Walton55	Walton59	Walton5	Walton62	Walton63	Walton64	Walton67	Walton71	Walton82	Walton84	Walton8
GTF2E2_TARGET_GENES	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HOXA10_TARGET_GENES	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021276595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003976143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001934236	0.0	0.0	0.0	0.13559322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HOXA7_TARGET_GENES	NA	0.0019646366	0.17154811	0.0	0.0020242915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00589391	0.0	0.0	0.0	0.0	0.020283977	0.001953125	0.0	0.0	0.0	0.04233871	0.0	0.001984127	0.0020618557	0.0	0.0020242915	0.0	0.0	0.0	0.0	0.0	0.0	0.0062240665	0.0	0.0	0.0	0.0	0.006048387	0.0	0.007843138	0.00203666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008213553	0.0	0.0	0.0	0.0	0.0019230769	0.0019417476	0.0	0.0	0.003929273	0.0019569471	0.0	0.0	0.0	0.0	0.0	0.085192695	0.0	0.0	0.28	0.0020449897	0.053892214	0.0	0.0	0.0	0.040462427	0.005905512	0.0	0.0	0.19379845	0.011952192	0.017167382	0.0	0.0	0.003976143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005905512	0.0	0.004140787	0.0	0.0	0.016842104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HOXA13_TARGET_GENES	NA	0.08677686	0.24905661	0.0	0.05212355	0.0019305019	0.0	0.04233871	0.018108651	0.0	0.0	0.00203666	0.050104383	0.0	0.008179959	0.0	0.0	0.0	0.14075631	0.0	0.0	0.0	0.0331384	0.0019880715	0.04192872	0.0	0.3995984	0.0137795275	0.0037950664	0.005976096	0.031558186	0.0	0.0	0.0	0.011976048	0.031512607	0.42857143	0.05894309	0.0037593986	0.0077220076	0.004040404	0.0	0.003960396	0.03984064	0.0	0.002004008	0.0	0.0	0.033864543	0.0020325202	0.0	0.0	0.044401545	0.003968254	0.06092437	0.005988024	0.58914727	0.014084507	0.007936508	0.005988024	0.06092437	0.015841585	0.003937008	0.021825397	0.0019723866	0.0038834952	0.013888889	0.0	0.011363637	0.0062111802	0.053149607	0.025896415	0.48559672	0.0	0.0	0.03529412	0.063917525	0.5873606	0.14081633	0.021912351	0.17745303	0.10547667	0.7570281	0.23412699	0.057142857	0.6204819	0.010330578	0.019607844	0.0	0.0020703934	0.0	0.022403259	0.001953125	0.037698414	0.26415095	0.0	0.010204081	0.023354564	0.0	0.0	0.06373627	0.0	0.015686275	0.003968254	0.010204081	0.0040899795	0.002074689	0.04	0.0	0.030245747	0.0	0.004201681	0.0	0.0020242915	0.0	0.0	0.06097561	0.1527495	0.03272727	0.023529412	0.0
HOXC13_TARGET_GENES	NA	0.023012552	0.086134456	0.0	0.007874016	0.008097166	0.0	0.0	0.0	0.0	0.00811359	0.002096436	0.0	0.01622718	0.0058139535	0.045908183	0.0	0.0039138943	0.02008032	0.0	0.042510122	0.0	0.18554688	0.0	0.0020449897	0.003937008	0.038934425	0.0	0.0019417476	0.0	0.0	0.028513238	0.0	0.0	0.0019762847	0.11764706	0.0019417476	0.0	0.0	0.0	0.594697	0.013806706	0.18647541	0.028629856	0.003992016	0.032193158	0.0	0.037698414	0.018556701	0.0	0.0	0.0	0.0	0.0	0.03869654	0.0020876827	0.029880479	0.0	0.0	0.04990403	0.0	0.0	0.003984064	0.0	0.0	0.08134921	0.0	0.0	0.002074689	0.064386316	0.0	0.0020325202	0.02739726	0.0	0.0	0.10694184	0.17821783	0.06972112	0.0	0.01010101	0.0	0.03809524	0.0	0.044624746	0.0	0.11023622	0.028688524	0.08418891	0.001953125	0.0	0.0038610038	0.0059405942	0.032989692	0.0	0.0	0.0	0.0	0.007968128	0.002079002	0.011583012	0.136	0.0	0.0019880715	0.0062761507	0.0	0.008016032	0.004056795	0.0021413276	0.0	0.0	0.0	0.051896207	0.045544554	0.0019305019	0.0	0.0	0.005905512	0.0	0.004140787	0.0	0.0
HOXD11_TARGET_GENES	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0058027077	0.003937008	0.0	0.0	0.0	0.05668016	0.0	0.0	0.004016064	0.0	0.0041237115	0.0	0.0	0.0	0.0020325202	0.0	0.0	0.0020120724	0.0	0.0	0.0	0.0	0.0	0.0	0.003984064	0.0019455253	0.0	0.0	0.0	0.0	0.0	0.0061099795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002008032	0.0	0.0	0.0	0.0	0.0020449897	0.015904572	0.078	0.08281574	0.0	0.001908397	0.0	0.3269962	0.0	0.0043196543	0.0	0.08429119	0.0	0.0038240917	0.0	0.0	0.0019607844	0.0	0.0	0.0	0.0	0.0	0.0	0.018367346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019047619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019230769	0.007905139	0.0
CIITA_TARGET_GENES	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MCM5_TARGET_GENES	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PCGF2_TARGET_GENES	NA	0.017857144	0.0	0.0018726592	0.60474306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009861933	0.0	0.0	0.10973085	0.0	0.0	0.0	0.14876033	0.012345679	0.0	0.0	0.010162601	0.0	0.0625	0.0	0.002	0.0	0.0	0.0	0.0	0.0019267823	0.0	0.0	0.0	0.0	0.018181818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021276595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019569471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022371365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001908397
RORA_TARGET_GENES	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020283975	0.0	0.0	0.0	0.0	0.0	0.014285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MSX2_TARGET_GENES	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUP214_TARGET_GENES	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SOX11_TARGET_GENES	NA	0.006185567	0.0038610038	0.016032064	0.02584493	0.0	0.021484375	0.0022172949	0.0038022813	0.023715414	0.0	0.005976096	0.010141988	0.008080808	0.0057361377	0.001953125	0.0	0.0	0.002008032	0.01039501	0.003875969	0.0	0.06827309	0.046092186	0.0019379845	0.0	0.030549899	0.08269231	0.02008032	0.0	0.030241935	0.0	0.0	0.010351967	0.0038986355	0.08840864	0.017175572	0.0	0.0	0.0	0.02357564	0.0	0.0	0.10236221	0.012048192	0.0	0.0	0.007889546	0.014613778	0.0	0.0056818184	0.0	0.007889546	0.006437768	0.0021321962	0.01004016	0.05645161	0.005504587	0.0019193857	0.13654618	0.029850746	0.0	0.021912351	0.0	0.0	0.009765625	0.0	0.003992016	0.007936508	0.006369427	0.0	0.007874016	0.09730849	0.0	0.0	0.13636364	0.033864543	0.08097166	0.0	0.0	0.001992032	0.0	0.31771895	0.11066398	0.0	0.041152265	0.021956088	0.07185629	0.008179959	0.004048583	0.0	0.0019493178	0.004032258	0.0058365758	0.004008016	0.008163265	0.00625	0.004040404	0.0	0.0	0.025316456	0.0	0.08453608	0.0019607844	0.023157895	0.0019607844	0.056133058	0.002074689	0.0	0.0	0.0038610038	0.0019417476	0.06680162	0.0	0.0	0.010204081	0.0	0.0	0.003984064	0.00625	0.057142857
TCF7_TARGET_GENES	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RBMX_TARGET_GENES	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CUX1_TARGET_GENES	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ID1_TARGET_GENES	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOX3_TARGET_GENES	NA	0.0	0.0019230769	0.0	0.004008016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06187625	0.0	0.0	0.0019417476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002079002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CASP3_TARGET_GENES	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RBM34_TARGET_GENES	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019455253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NR4A2_TARGET_GENES	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CBX5_TARGET_GENES	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001908397	0.0	0.0	0.0	0.0	0.0	0.0	0.0019493178	0.0	0.0	0.003968254	0.0	0.03359684	0.0	0.0	0.002	0.0	0.002016129	0.0	0.0	0.0	0.0	0.012145749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007843138	0.0020283975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003960396	0.0	0.00407332	0.0	0.008333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007797271
CDX1_TARGET_GENES	NA	0.08183633	0.045360826	0.038314175	0.10080645	0.028225806	0.2073922	0.063917525	0.25510204	0.03929273	0.15662651	0.05672269	0.55421686	0.2004008	0.1992032	0.17791411	0.22176592	0.069767445	0.34509805	0.0	0.083333336	0.0	0.018828452	0.79737335	0.07414449	0.5418327	0.40697673	0.09108911	0.17984189	0.13414635	0.04312115	0.22266401	0.007905139	0.015686275	0.08151093	0.1743295	0.121673	0.04680851	0.053608246	0.1640625	0.045738045	0.16959064	0.34251967	0.25868726	0.03816794	0.006198347	0.00591716	0.10483871	0.036893204	0.4370229	0.04761905	0.001996008	0.23809524	0.0	0.19653179	0.7826087	0.60678643	0.06412826	0.044660196	0.40038684	0.0057803467	0.0	0.48414376	0.08939709	0.04527559	0.08176101	0.021400778	0.4888889	0.15643564	0.04536489	0.008247423	0.0039138943	0.038135592	0.63013697	0.09325397	0.10728745	0.14694656	0.475	0.17519686	0.8346774	0.007952286	0.8391753	0.14658634	0.3097166	0.016	0.033333335	0.4601227	0.6787879	0.57494867	0.043933053	0.24032587	0.2804642	0.06776181	0.0019455253	0.06896552	0.0	0.024	0.07058824	0.06734694	0.09572301	0.01775148	0.14122137	0.014	0.50617284	0.1007752	0.0018903592	0.25308642	0.22868218	0.6969697	0.078998074	0.051282052	0.43366337	0.031128405	0.05882353	0.0	0.07024793	0.027237354	0.043222003	0.07279693	0.008032128	0.030018762
HOXA1_TARGET_GENES	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MCM2_TARGET_GENES	NA	0.0	0.65225935	0.017821781	0.2857143	0.0	0.0	0.005859375	0.015037594	0.0	0.0	0.002004008	0.007936508	0.0	0.0	0.0	0.0	0.0	0.2647059	0.08251473	0.008247423	0.0	0.111561865	0.12774451	0.004040404	0.0	0.12916666	0.0	0.008281574	0.0020661156	0.0102459015	0.0	0.0043196543	0.0	0.0020618557	0.14639175	0.010141988	0.0040983604	0.0	0.007843138	0.032258064	0.003875969	0.33935744	0.47137403	0.09787234	0.072434604	0.005905512	0.011857707	0.0	0.018947368	0.0	0.0	0.0	0.003937008	0.001968504	0.045801528	0.0	0.0	0.0	0.08778626	0.03937008	0.047817048	0.0	0.0	0.0	0.005952381	0.04158416	0.0	0.0	0.01735358	0.0	0.0	0.13319239	0.011029412	0.0	0.0499002	0.4437751	0.021321962	0.0	0.004048583	0.0	0.07322176	0.022680413	0.0020325202	0.007984032	0.703252	0.0	0.038229376	0.0	0.0	0.0019379845	0.016064256	0.0	0.0256917	0.0	0.0	0.0	0.015968064	0.0	0.022988506	0.010080645	0.0	0.00203666	0.016260162	0.05532787	0.025	0.00591716	0.0	0.0019417476	0.0	0.001984127	0.012578616	0.10843374	0.0	0.0	0.0	0.0	0.0	0.0062761507	0.0	0.0
NUP153_TARGET_GENES	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
