Gene	TCGA-19-4065	GLSS-HF-B972	GLSS-19-0266	GLSS-MD-0023	GLSS-HF-6658	GLSS-CU-R019	GLSS-HF-2548	GLSS-HF-3050	GLSS-19-0268	GLSS-SM-R093	GLSS-19-0271	GLSS-CU-R004	GLSS-19-0273	GLSS-SM-R063	GLSS-CU-P102	GLSS-19-0270	GLSS-MD-LP04	GLSS-MD-0022	GLSS-19-0272	GLSS-SM-R103	GLSS-SM-R080	GLSS-SM-R066	GLSS-SM-R088	GLSS-MD-0035	TCGA-06-0125	GLSS-19-0274	GLSS-HF-57AE	GLSS-19-0267	GLSS-HF-EE74	GLSS-HF-6504	TCGA-06-0210	GLSS-19-0277	GLSS-SM-R060	GLSS-19-0276	GLSS-SM-R068	GLSS-19-0278	GLSS-19-0280	GLSS-HK-0003	GLSS-CU-P069	GLSS-HF-DF35	GLSS-CU-P055	GLSS-MD-0042	TCGA-14-1034	GLSS-CU-P003	GLSS-SM-R064	GLSS-SM-R083	TCGA-19-0957	GLSS-19-0275	GLSS-HK-0001	GLSS-19-0269	GLSS-CU-P046	GLSS-MD-0026	GLSS-SM-R065	GLSS-HF-9A7A
FOXO3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0040983604	0.0	0.0	0.0	0.031067962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041237115	0.0
FOXP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052208837	0.0	0.012048192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004032258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FXR1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GABPA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABPB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GATA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GATA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GATA3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GATA4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GATA6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GATAD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GATAD2A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GATAD2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GFI1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GFI1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001953125	0.0	0.0	0.0	0.0	0.0	0.0020449897	0.0	0.0	0.0	0.0	0.0	0.0019880715	0.0	0.0	0.0	0.0	0.0	0.001980198	0.0	0.0	0.0	0.0	0.0	0.0	0.08253359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019157088	0.0
GLI2	0.672165	0.58433735	0.8579882	0.86761713	0.848249	0.5456349	0.10191083	0.8616352	0.81606764	0.758	0.7590618	0.530572	0.66	0.26170212	0.228	0.55918366	0.32997987	0.8116505	0.80210525	0.8767123	0.26774848	0.96311474	0.46296296	0.014925373	0.14725275	0.48046875	0.9607843	0.80679405	0.45242718	0.6321138	0.40123457	0.67061144	0.4258189	0.73887813	0.17907445	0.26	0.731441	0.5768463	0.512974	0.7046843	0.25531915	0.9367816	0.19957983	0.71694213	0.33532935	0.6254902	0.22717622	0.12291667	0.14285715	0.6485944	0.49019608	0.825	0.71115535	0.44720498
GLI4	0.0	0.0	0.0	0.01171875	0.0	0.0	0.0	0.003773585	0.0	0.010141988	0.0	0.2965235	0.0	0.0	0.06349207	0.0038910506	0.0	0.0019880715	0.0	0.06300813	0.001980198	0.26680243	0.0058139535	0.00625	0.0	0.0018975332	0.0	0.0	0.0	0.0	0.0	0.0	0.06708595	0.0	0.0562249	0.003984064	0.001934236	0.0019047619	0.004032258	0.0	0.0	0.016064256	0.0040899795	0.0	0.0251938	0.08812261	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0
GLIS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLIS2	0.0	0.012048192	0.034623217	0.008658009	0.026104419	0.059642147	0.0019493178	0.1	0.09266409	0.013539651	0.12576064	0.013916501	0.04	0.016032064	0.004016064	0.042016808	0.018442623	0.024340771	0.08478261	0.492569	0.0020618557	0.29182878	0.0	0.96031743	0.024193548	0.16729324	0.0	0.008179959	0.16764133	0.0039525693	0.0020120724	0.015444015	0.051896207	0.0060975607	0.050847456	0.03564728	0.00967118	0.15778689	0.06048387	0.07878788	0.03655914	0.029350106	0.004008016	0.02886598	0.121276595	0.036511157	0.1434263	0.042462844	0.015748031	0.011857707	0.018518519	0.124756336	0.38396624	0.0
GLIS3	0.094	0.0	0.04109589	0.13265306	0.0	0.0139442235	0.035785288	0.05108055	0.0	0.013461539	0.03564728	0.16496944	0.022088353	0.0	0.004008016	0.06288032	0.0	0.11001965	0.06639839	0.9466119	0.01968504	0.54347825	0.0	0.07968128	0.006329114	0.100616015	0.002008032	0.008492569	0.016460905	0.00589391	0.012170386	0.0	0.0	0.003992016	0.06653226	0.008130081	0.005882353	0.26774848	0.16826004	0.23473282	0.043568466	0.124	0.062248997	0.0	0.41351888	0.69325155	0.08445297	0.0	0.0	0.0020533882	0.002	0.012605042	0.23715416	0.0
GMEB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GMEB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GREB1	0.18181819	0.043032788	0.01871102	0.014314928	0.05957447	0.013752456	0.0	0.2173913	0.046783626	0.0	0.002020202	0.0	0.002074689	0.013461539	0.0295858	0.057312254	0.07509881	0.001980198	0.001908397	0.100790516	0.049407113	0.0	0.031620555	0.0	0.0077669905	0.056	0.0039525693	0.12031558	0.25210086	0.0	0.011764706	0.014056225	0.003984064	0.027722772	0.016877636	0.009803922	0.0042735045	0.013207547	0.010373444	0.11646587	0.008097166	0.007827789	0.0	0.002016129	0.5616162	0.010351967	0.08230453	0.034068137	0.029227557	0.027888447	0.0591716	0.30284554	0.0	0.009746589
GRHL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRHL3	0.2804428	0.003992016	0.0	0.0	0.001934236	0.08858268	0.004158004	0.06666667	0.0	0.0	0.0	0.0	0.0	0.018867925	0.0	0.0	0.0058252425	0.0	0.0	0.0	0.0	0.0	0.0021231424	0.026156941	0.022177419	0.0	0.0	0.0	0.016981132	0.0	0.027131783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002020202	0.0	0.0	0.17611337	0.0	0.0	0.062248997	0.0	0.0	0.0	0.020449897	0.0	0.0	0.03950104	0.1987705	0.0018867925
GTF2F1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTF3C2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01509434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTF3C5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020533882	0.0	0.0020618557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002079002	0.0
H2AFZ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HAND1	0.32270917	0.18363273	0.059917357	0.06944445	0.05319149	0.031189084	0.3050505	0.062111802	0.061833687	0.2776699	0.004	0.20445344	0.020754717	0.06311637	0.30181086	0.08237548	0.20588236	0.16767676	0.53892213	0.08851224	0.16767676	0.5344828	0.57545274	0.006060606	0.2084942	0.109561756	0.5944334	0.11133603	0.08300395	0.057086613	0.037037037	0.14867617	0.6917293	0.37578288	0.036637932	0.16330644	0.005964215	0.006185567	0.27058825	0.7619048	0.24	0.61569417	0.58587784	0.004415011	0.07692308	0.18712273	0.86815417	0.6575875	0.0019493178	0.22265625	0.35714287	0.07961165	0.125	0.2
HAND2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057581575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019569471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HBP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HBZ	0.8258197	0.15082644	0.06286837	0.02886598	0.4029304	0.063917525	0.5838264	0.11067961	0.7784431	0.49250937	0.22672065	0.012096774	0.10291262	0.21157685	0.52071005	0.6492986	0.24293785	0.198364	0.44941634	0.602537	0.121703856	0.3253012	0.043933053	0.0059405942	0.15311909	0.73939395	0.100603625	0.85465115	0.8255814	0.22504893	0.3372093	0.20342205	0.61770624	0.3059548	0.24652088	0.6475248	0.6507276	0.76031435	0.104417674	0.25360826	0.04696673	0.16877638	0.107421875	0.34817815	0.9218107	0.08237548	0.40711462	0.8614458	0.07186858	0.921371	0.110887095	0.0741483	0.25403225	0.010351967
HCFC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HDAC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HDAC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HDAC3	0.96862745	0.43209878	0.8011696	0.12450593	0.86558044	0.83567137	0.1643002	0.20736434	0.41980198	0.22088353	0.33965844	0.36951983	0.12753037	0.11218569	0.34808853	0.82397	0.98638135	0.21414538	0.8787276	0.24346076	0.6699801	0.5492126	0.8502994	0.030241935	0.27178425	0.55510205	0.54285717	0.6620825	0.9921722	0.34920636	0.4888438	0.69617707	0.6351607	0.7567568	0.44016227	0.86815417	0.5687104	0.16498993	0.15429688	0.7372549	0.070564516	0.705653	0.27586207	0.51054853	0.8983402	0.02964427	0.7715431	0.35151514	0.8657588	0.17358491	0.28790787	0.24223602	0.05952381	0.28927204
HDAC6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HDAC8	0.40816328	0.523166	0.88846153	0.9607843	0.99796337	0.5809524	0.43538767	0.53696495	0.13445379	0.8003992	0.4173387	0.48232847	0.937247	0.110887095	0.9392034	0.34042552	0.2580645	0.37254903	0.104672894	0.9136842	0.68541664	0.54059404	0.4057971	0.41308793	0.25384617	0.7714286	0.9486166	0.63654226	0.5875251	0.41317365	0.69921875	0.14197531	0.56395346	0.13429752	0.31558186	0.07231405	0.8884381	0.3778234	0.8214286	0.25726143	0.34232366	0.9114688	0.2820513	0.12525253	0.48906562	0.3690476	0.10655738	0.19681908	0.98155737	0.3880309	0.1411043	0.46732673	0.8762475	0.48289737
HDGF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02584493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0059405942	0.0	0.026369167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015810277	0.034136545	0.0	0.0	0.0	0.0	0.0	0.011904762	0.0	0.0
HDGFL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HES1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0040899795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HES2	0.040076334	0.03168317	0.0	0.0	0.0	0.0	0.0042643924	0.0	0.0	0.019880716	0.0020283975	0.0	0.0	0.05473684	0.0	0.0	0.002057613	0.0	0.0	0.010183299	0.0	0.002057613	0.0	0.0	0.0	0.0	0.0	0.0038610038	0.0018975332	0.0	0.004282655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.095634095	0.0	0.0	0.0	0.0	0.054	0.0	0.0	0.0	0.2310757	0.0	0.0	0.0021321962	0.10735586	0.0021097045
HEXIM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HEY1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HHEX	0.064386316	0.015021459	0.2192623	0.24224806	0.007952286	0.014344262	0.061023623	0.14559387	0.15127702	0.078095235	0.11890838	0.8011928	0.098196395	0.15492958	0.072	0.243762	0.044176705	0.3030303	0.36895162	0.11332008	0.014314928	0.222	0.64811134	0.5813492	0.021782178	0.222	0.0020325202	0.09787234	0.022494888	0.13939394	0.25153375	0.1252372	0.43137255	0.11969112	0.21556886	0.1375	0.06653226	0.23586744	0.04696673	0.142	0.21212122	0.64950496	0.031657357	0.21956088	0.13163064	0.6547619	0.6007905	0.12159329	0.012145749	0.035643563	0.006289308	0.003944773	0.16216215	0.044660196
HIC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020408162	0.0	0.0	0.0	0.0	0.00811359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HIF1A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HINFP	0.0	0.0	0.0	0.0020533882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24643585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0058365758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001953125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HIRA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HIST1H1T	0.242	0.47975707	0.15495868	0.5610236	0.09939148	0.005882353	0.06910569	0.15789473	0.41082165	0.45322245	0.061349694	0.9940594	0.1030303	0.11422846	0.103515625	0.09163347	0.07966457	0.16772823	0.27831095	0.84154177	0.24206349	0.23529412	0.2185567	0.03529412	0.37937385	0.055009823	0.14807302	0.02020202	0.045816734	0.055670105	0.1390593	0.12783505	0.81854045	0.15895373	0.17315175	0.24845996	0.046558704	0.0703125	0.22332016	0.072874494	0.7629063	0.37621832	0.90335304	0.003937008	0.90438247	0.80943024	0.0	0.049115915	0.13957936	0.01010101	0.0625	0.05533597	0.15109344	0.069767445
HJURP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
